"","team.survscores","opp.survscores","powscore1","powscore2","opp.powscore1","opp.powscore2","sos.x","rpi.x","rank.x","sos.y","rpi.y","rank.y","orank.x","orank.y","winperlastq.x","winperlastq.y"
"284",0.496890278732554,0.457548637810785,0.0700989820412621,2.24573189755227,1.66751874115999,-0.137267218862368,0.5687,0.5652,27,0.6269,0.6687,1,200.5,11,0.375,0.6
"285",0.468356399876197,0.457548637810785,1.96866320735733,1.50629915113878,1.66751874115999,-0.137267218862368,0.5451,0.5848,74,0.6269,0.6687,1,31.5,11,0.875,0.6
"286",0.47087649165919,0.457548637810785,-0.864214959246943,2.16973602274209,1.66751874115999,-0.137267218862368,0.4703,0.5324,247,0.6269,0.6687,1,145,11,1,0.6
"287",0.471921138879997,0.457548637810785,1.00646472672332,1.92312751096333,1.66751874115999,-0.137267218862368,0.5916,0.6353,6,0.6269,0.6687,1,113,11,0.8,0.6
"288",0.458701868355348,0.457548637810785,0.396205099363671,-0.732157456573383,1.66751874115999,-0.137267218862368,0.5064,0.5697,137,0.6269,0.6687,1,240.5,11,0.777777777777778,0.6
"289",0.475666801223273,0.457548637810785,2.1018407057065,0.342309165270805,1.66751874115999,-0.137267218862368,0.5412,0.5968,78,0.6269,0.6687,1,116.5,11,0.888888888888889,0.6
"290",0.428548144119537,0.457548637810785,-0.0487458932233725,-0.10438530712364,1.66751874115999,-0.137267218862368,0.4572,0.5352,287,0.6269,0.6687,1,222.5,11,0.875,0.6
"291",0.389994664128782,0.457548637810785,2.74397585455664,0.470050902141032,1.66751874115999,-0.137267218862368,0.5713,0.6631,23,0.6269,0.6687,1,39.5,11,1,0.6
"292",0.475978163832279,0.457548637810785,1.32721170167293,0.18124304369626,1.66751874115999,-0.137267218862368,0.566,0.5782,34,0.6269,0.6687,1,88,11,0.666666666666667,0.6
"293",0.476091202991438,0.457548637810785,-0.0387419587156983,-0.378545843569392,1.66751874115999,-0.137267218862368,0.5516,0.5828,60,0.6269,0.6687,1,78,11,0.625,0.6
"294",0.471154450051783,0.457548637810785,1.01508825335292,0.562216041844202,1.66751874115999,-0.137267218862368,0.6022,0.6299,3,0.6269,0.6687,1,36.5,11,0.666666666666667,0.6
"295",0.478554998497714,0.457548637810785,1.37528011186217,-0.659962765435185,1.66751874115999,-0.137267218862368,0.5632,0.582,39,0.6269,0.6687,1,176,11,0.555555555555556,0.6
"296",0.483752334873705,0.457548637810785,1.33862728867038,0.233674198182162,1.66751874115999,-0.137267218862368,0.5672,0.5932,30,0.6269,0.6687,1,43,11,0.5,0.6
"297",0.472624387727066,0.457548637810785,0.131925640949526,2.31639236389154,1.66751874115999,-0.137267218862368,0.4792,0.5557,212,0.6269,0.6687,1,243.5,11,0.727272727272727,0.6
"298",0.320023408466506,0.457548637810785,1.2543769922972,1.84096139174688,1.66751874115999,-0.137267218862368,0.5452,0.643,72,0.6269,0.6687,1,13.5,11,0.888888888888889,0.6
"299",0.437307898220389,0.457548637810785,-0.297323991945435,3.66600705922397,1.66751874115999,-0.137267218862368,0.5237,0.5866,103,0.6269,0.6687,1,66,11,0.888888888888889,0.6
"300",0.514359011319972,0.457548637810785,1.36453703257412,-0.706823433758503,1.66751874115999,-0.137267218862368,0.4346,0.4569,331,0.6269,0.6687,1,266.5,11,0.666666666666667,0.6
"301",0.471921138879997,0.195535662290117,1.00646472672332,1.92312751096333,2.64822964126409,0.870189144876623,0.5916,0.6353,6,0.5707,0.678,25,113,58.5,0.8,1
"302",0.472624387727066,0.195535662290117,0.131925640949526,2.31639236389154,2.64822964126409,0.870189144876623,0.4792,0.5557,212,0.5707,0.678,25,243.5,58.5,0.727272727272727,1
"303",0.320023408466506,0.195535662290117,1.2543769922972,1.84096139174688,2.64822964126409,0.870189144876623,0.5452,0.643,72,0.5707,0.678,25,13.5,58.5,0.888888888888889,1
"304",0.468356399876197,0.195535662290117,1.96866320735733,1.50629915113878,2.64822964126409,0.870189144876623,0.5451,0.5848,74,0.5707,0.678,25,31.5,58.5,0.875,1
"305",0.428548144119537,0.195535662290117,-0.0487458932233725,-0.10438530712364,2.64822964126409,0.870189144876623,0.4572,0.5352,287,0.5707,0.678,25,222.5,58.5,0.875,1
"306",0.457548637810785,0.195535662290117,1.66751874115999,-0.137267218862368,2.64822964126409,0.870189144876623,0.6269,0.6687,1,0.5707,0.678,25,11,58.5,0.6,1
"307",0.448679247427482,0.195535662290117,2.03686805337319,1.25507585390658,2.64822964126409,0.870189144876623,0.5617,0.6123,42,0.5707,0.678,25,121,58.5,0.7,1
"308",0.365445433839092,0.195535662290117,1.71327590852491,1.91879498343268,2.64822964126409,0.870189144876623,0.5881,0.6613,12,0.5707,0.678,25,8,58.5,0.888888888888889,1
"309",0.496890278732554,0.195535662290117,0.0700989820412621,2.24573189755227,2.64822964126409,0.870189144876623,0.5687,0.5652,27,0.5707,0.678,25,200.5,58.5,0.375,1
"310",0.478554998497714,0.195535662290117,1.37528011186217,-0.659962765435185,2.64822964126409,0.870189144876623,0.5632,0.582,39,0.5707,0.678,25,176,58.5,0.555555555555556,1
"311",0.482817670985052,0.195535662290117,0.889778259867855,0.462680342871379,2.64822964126409,0.870189144876623,0.4488,0.5188,305,0.5707,0.678,25,294,58.5,0.875,1
"312",0.47087649165919,0.195535662290117,-0.864214959246943,2.16973602274209,2.64822964126409,0.870189144876623,0.4703,0.5324,247,0.5707,0.678,25,145,58.5,1,1
"313",0.475978163832279,0.195535662290117,1.32721170167293,0.18124304369626,2.64822964126409,0.870189144876623,0.566,0.5782,34,0.5707,0.678,25,88,58.5,0.666666666666667,1
"314",0.486450298708187,0.195535662290117,1.20861630809527,-0.254829924894873,2.64822964126409,0.870189144876623,0.5883,0.6036,11,0.5707,0.678,25,55.5,58.5,0.714285714285714,1
"315",0.483752334873705,0.195535662290117,1.33862728867038,0.233674198182162,2.64822964126409,0.870189144876623,0.5672,0.5932,30,0.5707,0.678,25,43,58.5,0.5,1
"316",0.448516258296998,0.195535662290117,-0.708313567720428,1.62489873628609,2.64822964126409,0.870189144876623,0.5154,0.5798,117,0.5707,0.678,25,150,58.5,0.777777777777778,1
"317",0.458701868355348,0.195535662290117,0.396205099363671,-0.732157456573383,2.64822964126409,0.870189144876623,0.5064,0.5697,137,0.5707,0.678,25,240.5,58.5,0.777777777777778,1
"318",0.389994664128782,0.195535662290117,2.74397585455664,0.470050902141032,2.64822964126409,0.870189144876623,0.5713,0.6631,23,0.5707,0.678,25,39.5,58.5,1,1
"319",0.471154450051783,0.195535662290117,1.01508825335292,0.562216041844202,2.64822964126409,0.870189144876623,0.6022,0.6299,3,0.5707,0.678,25,36.5,58.5,0.666666666666667,1
"320",0.514359011319972,0.195535662290117,1.36453703257412,-0.706823433758503,2.64822964126409,0.870189144876623,0.4346,0.4569,331,0.5707,0.678,25,266.5,58.5,0.666666666666667,1
"321",0.476091202991438,0.195535662290117,-0.0387419587156983,-0.378545843569392,2.64822964126409,0.870189144876623,0.5516,0.5828,60,0.5707,0.678,25,78,58.5,0.625,1
"322",0.475666801223273,0.195535662290117,2.1018407057065,0.342309165270805,2.64822964126409,0.870189144876623,0.5412,0.5968,78,0.5707,0.678,25,116.5,58.5,0.888888888888889,1
"323",0.437307898220389,0.195535662290117,-0.297323991945435,3.66600705922397,2.64822964126409,0.870189144876623,0.5237,0.5866,103,0.5707,0.678,25,66,58.5,0.888888888888889,1
"324",0.478834131968684,0.195535662290117,0.738928068592344,-0.0122186393242815,2.64822964126409,0.870189144876623,0.4998,0.5695,150,0.5707,0.678,25,227,58.5,0.888888888888889,1
"325",0.461230687981209,0.195535662290117,0.329187664728076,0.00317084248879945,2.64822964126409,0.870189144876623,0.5273,0.592,93,0.5707,0.678,25,57,58.5,0.7,1
"326",0.514359011319972,0.502483625097725,1.36453703257412,-0.706823433758503,-1.01215201596726,1.44322409264096,0.4346,0.4569,331,0.489,0.5228,181,266.5,313,0.666666666666667,0.75
"327",0.471154450051783,0.502483625097725,1.01508825335292,0.562216041844202,-1.01215201596726,1.44322409264096,0.6022,0.6299,3,0.489,0.5228,181,36.5,313,0.666666666666667,0.75
"328",0.428548144119537,0.502483625097725,-0.0487458932233725,-0.10438530712364,-1.01215201596726,1.44322409264096,0.4572,0.5352,287,0.489,0.5228,181,222.5,313,0.875,0.75
"329",0.472624387727066,0.502483625097725,0.131925640949526,2.31639236389154,-1.01215201596726,1.44322409264096,0.4792,0.5557,212,0.489,0.5228,181,243.5,313,0.727272727272727,0.75
"330",0.483752334873705,0.502483625097725,1.33862728867038,0.233674198182162,-1.01215201596726,1.44322409264096,0.5672,0.5932,30,0.489,0.5228,181,43,313,0.5,0.75
"331",0.475978163832279,0.502483625097725,1.32721170167293,0.18124304369626,-1.01215201596726,1.44322409264096,0.566,0.5782,34,0.489,0.5228,181,88,313,0.666666666666667,0.75
"332",0.468356399876197,0.502483625097725,1.96866320735733,1.50629915113878,-1.01215201596726,1.44322409264096,0.5451,0.5848,74,0.489,0.5228,181,31.5,313,0.875,0.75
"333",0.496890278732554,0.502483625097725,0.0700989820412621,2.24573189755227,-1.01215201596726,1.44322409264096,0.5687,0.5652,27,0.489,0.5228,181,200.5,313,0.375,0.75
"334",0.458701868355348,0.502483625097725,0.396205099363671,-0.732157456573383,-1.01215201596726,1.44322409264096,0.5064,0.5697,137,0.489,0.5228,181,240.5,313,0.777777777777778,0.75
"335",0.457548637810785,0.502483625097725,1.66751874115999,-0.137267218862368,-1.01215201596726,1.44322409264096,0.6269,0.6687,1,0.489,0.5228,181,11,313,0.6,0.75
"336",0.448679247427482,0.502483625097725,2.03686805337319,1.25507585390658,-1.01215201596726,1.44322409264096,0.5617,0.6123,42,0.489,0.5228,181,121,313,0.7,0.75
"337",0.475666801223273,0.502483625097725,2.1018407057065,0.342309165270805,-1.01215201596726,1.44322409264096,0.5412,0.5968,78,0.489,0.5228,181,116.5,313,0.888888888888889,0.75
"338",0.478834131968684,0.502483625097725,0.738928068592344,-0.0122186393242815,-1.01215201596726,1.44322409264096,0.4998,0.5695,150,0.489,0.5228,181,227,313,0.888888888888889,0.75
"339",0.486450298708187,0.502483625097725,1.20861630809527,-0.254829924894873,-1.01215201596726,1.44322409264096,0.5883,0.6036,11,0.489,0.5228,181,55.5,313,0.714285714285714,0.75
"340",0.482817670985052,0.502483625097725,0.889778259867855,0.462680342871379,-1.01215201596726,1.44322409264096,0.4488,0.5188,305,0.489,0.5228,181,294,313,0.875,0.75
"341",0.320023408466506,0.502483625097725,1.2543769922972,1.84096139174688,-1.01215201596726,1.44322409264096,0.5452,0.643,72,0.489,0.5228,181,13.5,313,0.888888888888889,0.75
"342",0.448516258296998,0.502483625097725,-0.708313567720428,1.62489873628609,-1.01215201596726,1.44322409264096,0.5154,0.5798,117,0.489,0.5228,181,150,313,0.777777777777778,0.75
"343",0.389994664128782,0.502483625097725,2.74397585455664,0.470050902141032,-1.01215201596726,1.44322409264096,0.5713,0.6631,23,0.489,0.5228,181,39.5,313,1,0.75
"344",0.461230687981209,0.502483625097725,0.329187664728076,0.00317084248879945,-1.01215201596726,1.44322409264096,0.5273,0.592,93,0.489,0.5228,181,57,313,0.7,0.75
"345",0.365445433839092,0.502483625097725,1.71327590852491,1.91879498343268,-1.01215201596726,1.44322409264096,0.5881,0.6613,12,0.489,0.5228,181,8,313,0.888888888888889,0.75
"346",0.47087649165919,0.502483625097725,-0.864214959246943,2.16973602274209,-1.01215201596726,1.44322409264096,0.4703,0.5324,247,0.489,0.5228,181,145,313,1,0.75
"347",0.195535662290117,0.502483625097725,2.64822964126409,0.870189144876623,-1.01215201596726,1.44322409264096,0.5707,0.678,25,0.489,0.5228,181,58.5,313,1,0.75
"348",0.471921138879997,0.502483625097725,1.00646472672332,1.92312751096333,-1.01215201596726,1.44322409264096,0.5916,0.6353,6,0.489,0.5228,181,113,313,0.8,0.75
"349",0.437307898220389,0.502483625097725,-0.297323991945435,3.66600705922397,-1.01215201596726,1.44322409264096,0.5237,0.5866,103,0.489,0.5228,181,66,313,0.888888888888889,0.75
"350",0.478554998497714,0.502483625097725,1.37528011186217,-0.659962765435185,-1.01215201596726,1.44322409264096,0.5632,0.582,39,0.489,0.5228,181,176,313,0.555555555555556,0.75
"351",0.476091202991438,0.502483625097725,-0.0387419587156983,-0.378545843569392,-1.01215201596726,1.44322409264096,0.5516,0.5828,60,0.489,0.5228,181,78,313,0.625,0.75
"352",0.486450298708187,0.44438989211966,1.20861630809527,-0.254829924894873,1.60739583125098,0.365067611092762,0.5883,0.6036,11,0.5745,0.6089,19,55.5,5,0.714285714285714,0.5
"353",0.320023408466506,0.44438989211966,1.2543769922972,1.84096139174688,1.60739583125098,0.365067611092762,0.5452,0.643,72,0.5745,0.6089,19,13.5,5,0.888888888888889,0.5
"354",0.475666801223273,0.44438989211966,2.1018407057065,0.342309165270805,1.60739583125098,0.365067611092762,0.5412,0.5968,78,0.5745,0.6089,19,116.5,5,0.888888888888889,0.5
"355",0.365445433839092,0.44438989211966,1.71327590852491,1.91879498343268,1.60739583125098,0.365067611092762,0.5881,0.6613,12,0.5745,0.6089,19,8,5,0.888888888888889,0.5
"356",0.437307898220389,0.44438989211966,-0.297323991945435,3.66600705922397,1.60739583125098,0.365067611092762,0.5237,0.5866,103,0.5745,0.6089,19,66,5,0.888888888888889,0.5
"357",0.502483625097725,0.44438989211966,-1.01215201596726,1.44322409264096,1.60739583125098,0.365067611092762,0.489,0.5228,181,0.5745,0.6089,19,313,5,0.75,0.5
"358",0.468356399876197,0.44438989211966,1.96866320735733,1.50629915113878,1.60739583125098,0.365067611092762,0.5451,0.5848,74,0.5745,0.6089,19,31.5,5,0.875,0.5
"359",0.496890278732554,0.44438989211966,0.0700989820412621,2.24573189755227,1.60739583125098,0.365067611092762,0.5687,0.5652,27,0.5745,0.6089,19,200.5,5,0.375,0.5
"360",0.482817670985052,0.44438989211966,0.889778259867855,0.462680342871379,1.60739583125098,0.365067611092762,0.4488,0.5188,305,0.5745,0.6089,19,294,5,0.875,0.5
"361",0.461230687981209,0.44438989211966,0.329187664728076,0.00317084248879945,1.60739583125098,0.365067611092762,0.5273,0.592,93,0.5745,0.6089,19,57,5,0.7,0.5
"362",0.471921138879997,0.44438989211966,1.00646472672332,1.92312751096333,1.60739583125098,0.365067611092762,0.5916,0.6353,6,0.5745,0.6089,19,113,5,0.8,0.5
"363",0.478834131968684,0.44438989211966,0.738928068592344,-0.0122186393242815,1.60739583125098,0.365067611092762,0.4998,0.5695,150,0.5745,0.6089,19,227,5,0.888888888888889,0.5
"364",0.428548144119537,0.44438989211966,-0.0487458932233725,-0.10438530712364,1.60739583125098,0.365067611092762,0.4572,0.5352,287,0.5745,0.6089,19,222.5,5,0.875,0.5
"365",0.476091202991438,0.44438989211966,-0.0387419587156983,-0.378545843569392,1.60739583125098,0.365067611092762,0.5516,0.5828,60,0.5745,0.6089,19,78,5,0.625,0.5
"366",0.475978163832279,0.44438989211966,1.32721170167293,0.18124304369626,1.60739583125098,0.365067611092762,0.566,0.5782,34,0.5745,0.6089,19,88,5,0.666666666666667,0.5
"367",0.448516258296998,0.44438989211966,-0.708313567720428,1.62489873628609,1.60739583125098,0.365067611092762,0.5154,0.5798,117,0.5745,0.6089,19,150,5,0.777777777777778,0.5
"368",0.471154450051783,0.44438989211966,1.01508825335292,0.562216041844202,1.60739583125098,0.365067611092762,0.6022,0.6299,3,0.5745,0.6089,19,36.5,5,0.666666666666667,0.5
"369",0.458701868355348,0.44438989211966,0.396205099363671,-0.732157456573383,1.60739583125098,0.365067611092762,0.5064,0.5697,137,0.5745,0.6089,19,240.5,5,0.777777777777778,0.5
"370",0.47087649165919,0.44438989211966,-0.864214959246943,2.16973602274209,1.60739583125098,0.365067611092762,0.4703,0.5324,247,0.5745,0.6089,19,145,5,1,0.5
"371",0.483752334873705,0.44438989211966,1.33862728867038,0.233674198182162,1.60739583125098,0.365067611092762,0.5672,0.5932,30,0.5745,0.6089,19,43,5,0.5,0.5
"372",0.448679247427482,0.44438989211966,2.03686805337319,1.25507585390658,1.60739583125098,0.365067611092762,0.5617,0.6123,42,0.5745,0.6089,19,121,5,0.7,0.5
"373",0.472624387727066,0.44438989211966,0.131925640949526,2.31639236389154,1.60739583125098,0.365067611092762,0.4792,0.5557,212,0.5745,0.6089,19,243.5,5,0.727272727272727,0.5
"374",0.514359011319972,0.44438989211966,1.36453703257412,-0.706823433758503,1.60739583125098,0.365067611092762,0.4346,0.4569,331,0.5745,0.6089,19,266.5,5,0.666666666666667,0.5
"375",0.195535662290117,0.44438989211966,2.64822964126409,0.870189144876623,1.60739583125098,0.365067611092762,0.5707,0.678,25,0.5745,0.6089,19,58.5,5,1,0.5
"376",0.389994664128782,0.44438989211966,2.74397585455664,0.470050902141032,1.60739583125098,0.365067611092762,0.5713,0.6631,23,0.5745,0.6089,19,39.5,5,1,0.5
"377",0.478554998497714,0.44438989211966,1.37528011186217,-0.659962765435185,1.60739583125098,0.365067611092762,0.5632,0.582,39,0.5745,0.6089,19,176,5,0.555555555555556,0.5
"378",0.457548637810785,0.44438989211966,1.66751874115999,-0.137267218862368,1.60739583125098,0.365067611092762,0.6269,0.6687,1,0.5745,0.6089,19,11,5,0.6,0.5
"379",0.461230687981209,0.474663323890384,0.329187664728076,0.00317084248879945,1.55997035561607,0.819777040354709,0.5273,0.592,93,0.535,0.5658,86,57,35,0.7,0.625
"380",0.502483625097725,0.474663323890384,-1.01215201596726,1.44322409264096,1.55997035561607,0.819777040354709,0.489,0.5228,181,0.535,0.5658,86,313,35,0.75,0.625
"381",0.486450298708187,0.474663323890384,1.20861630809527,-0.254829924894873,1.55997035561607,0.819777040354709,0.5883,0.6036,11,0.535,0.5658,86,55.5,35,0.714285714285714,0.625
"382",0.468356399876197,0.474663323890384,1.96866320735733,1.50629915113878,1.55997035561607,0.819777040354709,0.5451,0.5848,74,0.535,0.5658,86,31.5,35,0.875,0.625
"383",0.44438989211966,0.474663323890384,1.60739583125098,0.365067611092762,1.55997035561607,0.819777040354709,0.5745,0.6089,19,0.535,0.5658,86,5,35,0.5,0.625
"384",0.365445433839092,0.474663323890384,1.71327590852491,1.91879498343268,1.55997035561607,0.819777040354709,0.5881,0.6613,12,0.535,0.5658,86,8,35,0.888888888888889,0.625
"385",0.47087649165919,0.474663323890384,-0.864214959246943,2.16973602274209,1.55997035561607,0.819777040354709,0.4703,0.5324,247,0.535,0.5658,86,145,35,1,0.625
"386",0.476091202991438,0.474663323890384,-0.0387419587156983,-0.378545843569392,1.55997035561607,0.819777040354709,0.5516,0.5828,60,0.535,0.5658,86,78,35,0.625,0.625
"387",0.320023408466506,0.474663323890384,1.2543769922972,1.84096139174688,1.55997035561607,0.819777040354709,0.5452,0.643,72,0.535,0.5658,86,13.5,35,0.888888888888889,0.625
"388",0.496890278732554,0.474663323890384,0.0700989820412621,2.24573189755227,1.55997035561607,0.819777040354709,0.5687,0.5652,27,0.535,0.5658,86,200.5,35,0.375,0.625
"389",0.475666801223273,0.474663323890384,2.1018407057065,0.342309165270805,1.55997035561607,0.819777040354709,0.5412,0.5968,78,0.535,0.5658,86,116.5,35,0.888888888888889,0.625
"390",0.472624387727066,0.474663323890384,0.131925640949526,2.31639236389154,1.55997035561607,0.819777040354709,0.4792,0.5557,212,0.535,0.5658,86,243.5,35,0.727272727272727,0.625
"391",0.478554998497714,0.474663323890384,1.37528011186217,-0.659962765435185,1.55997035561607,0.819777040354709,0.5632,0.582,39,0.535,0.5658,86,176,35,0.555555555555556,0.625
"392",0.437307898220389,0.474663323890384,-0.297323991945435,3.66600705922397,1.55997035561607,0.819777040354709,0.5237,0.5866,103,0.535,0.5658,86,66,35,0.888888888888889,0.625
"393",0.428548144119537,0.474663323890384,-0.0487458932233725,-0.10438530712364,1.55997035561607,0.819777040354709,0.4572,0.5352,287,0.535,0.5658,86,222.5,35,0.875,0.625
"394",0.471154450051783,0.474663323890384,1.01508825335292,0.562216041844202,1.55997035561607,0.819777040354709,0.6022,0.6299,3,0.535,0.5658,86,36.5,35,0.666666666666667,0.625
"395",0.482817670985052,0.474663323890384,0.889778259867855,0.462680342871379,1.55997035561607,0.819777040354709,0.4488,0.5188,305,0.535,0.5658,86,294,35,0.875,0.625
"396",0.514359011319972,0.474663323890384,1.36453703257412,-0.706823433758503,1.55997035561607,0.819777040354709,0.4346,0.4569,331,0.535,0.5658,86,266.5,35,0.666666666666667,0.625
"397",0.448679247427482,0.474663323890384,2.03686805337319,1.25507585390658,1.55997035561607,0.819777040354709,0.5617,0.6123,42,0.535,0.5658,86,121,35,0.7,0.625
"398",0.483752334873705,0.474663323890384,1.33862728867038,0.233674198182162,1.55997035561607,0.819777040354709,0.5672,0.5932,30,0.535,0.5658,86,43,35,0.5,0.625
"399",0.458701868355348,0.474663323890384,0.396205099363671,-0.732157456573383,1.55997035561607,0.819777040354709,0.5064,0.5697,137,0.535,0.5658,86,240.5,35,0.777777777777778,0.625
"400",0.195535662290117,0.474663323890384,2.64822964126409,0.870189144876623,1.55997035561607,0.819777040354709,0.5707,0.678,25,0.535,0.5658,86,58.5,35,1,0.625
"401",0.448516258296998,0.474663323890384,-0.708313567720428,1.62489873628609,1.55997035561607,0.819777040354709,0.5154,0.5798,117,0.535,0.5658,86,150,35,0.777777777777778,0.625
"402",0.478834131968684,0.474663323890384,0.738928068592344,-0.0122186393242815,1.55997035561607,0.819777040354709,0.4998,0.5695,150,0.535,0.5658,86,227,35,0.888888888888889,0.625
"403",0.475978163832279,0.474663323890384,1.32721170167293,0.18124304369626,1.55997035561607,0.819777040354709,0.566,0.5782,34,0.535,0.5658,86,88,35,0.666666666666667,0.625
"404",0.457548637810785,0.474663323890384,1.66751874115999,-0.137267218862368,1.55997035561607,0.819777040354709,0.6269,0.6687,1,0.535,0.5658,86,11,35,0.6,0.625
"405",0.471921138879997,0.474663323890384,1.00646472672332,1.92312751096333,1.55997035561607,0.819777040354709,0.5916,0.6353,6,0.535,0.5658,86,113,35,0.8,0.625
"406",0.389994664128782,0.474663323890384,2.74397585455664,0.470050902141032,1.55997035561607,0.819777040354709,0.5713,0.6631,23,0.535,0.5658,86,39.5,35,1,0.625
"407",0.502483625097725,0.498440418121308,-1.01215201596726,1.44322409264096,1.13390322035815,-0.486447050577596,0.489,0.5228,181,0.4615,0.5038,275,313,184,0.75,0.777777777777778
"408",0.472624387727066,0.498440418121308,0.131925640949526,2.31639236389154,1.13390322035815,-0.486447050577596,0.4792,0.5557,212,0.4615,0.5038,275,243.5,184,0.727272727272727,0.777777777777778
"409",0.389994664128782,0.498440418121308,2.74397585455664,0.470050902141032,1.13390322035815,-0.486447050577596,0.5713,0.6631,23,0.4615,0.5038,275,39.5,184,1,0.777777777777778
"410",0.474663323890384,0.498440418121308,1.55997035561607,0.819777040354709,1.13390322035815,-0.486447050577596,0.535,0.5658,86,0.4615,0.5038,275,35,184,0.625,0.777777777777778
"411",0.47087649165919,0.498440418121308,-0.864214959246943,2.16973602274209,1.13390322035815,-0.486447050577596,0.4703,0.5324,247,0.4615,0.5038,275,145,184,1,0.777777777777778
"412",0.471921138879997,0.498440418121308,1.00646472672332,1.92312751096333,1.13390322035815,-0.486447050577596,0.5916,0.6353,6,0.4615,0.5038,275,113,184,0.8,0.777777777777778
"413",0.475978163832279,0.498440418121308,1.32721170167293,0.18124304369626,1.13390322035815,-0.486447050577596,0.566,0.5782,34,0.4615,0.5038,275,88,184,0.666666666666667,0.777777777777778
"414",0.476091202991438,0.498440418121308,-0.0387419587156983,-0.378545843569392,1.13390322035815,-0.486447050577596,0.5516,0.5828,60,0.4615,0.5038,275,78,184,0.625,0.777777777777778
"415",0.457548637810785,0.498440418121308,1.66751874115999,-0.137267218862368,1.13390322035815,-0.486447050577596,0.6269,0.6687,1,0.4615,0.5038,275,11,184,0.6,0.777777777777778
"416",0.44438989211966,0.498440418121308,1.60739583125098,0.365067611092762,1.13390322035815,-0.486447050577596,0.5745,0.6089,19,0.4615,0.5038,275,5,184,0.5,0.777777777777778
"417",0.365445433839092,0.498440418121308,1.71327590852491,1.91879498343268,1.13390322035815,-0.486447050577596,0.5881,0.6613,12,0.4615,0.5038,275,8,184,0.888888888888889,0.777777777777778
"418",0.458701868355348,0.498440418121308,0.396205099363671,-0.732157456573383,1.13390322035815,-0.486447050577596,0.5064,0.5697,137,0.4615,0.5038,275,240.5,184,0.777777777777778,0.777777777777778
"419",0.195535662290117,0.498440418121308,2.64822964126409,0.870189144876623,1.13390322035815,-0.486447050577596,0.5707,0.678,25,0.4615,0.5038,275,58.5,184,1,0.777777777777778
"420",0.448679247427482,0.498440418121308,2.03686805337319,1.25507585390658,1.13390322035815,-0.486447050577596,0.5617,0.6123,42,0.4615,0.5038,275,121,184,0.7,0.777777777777778
"421",0.448516258296998,0.498440418121308,-0.708313567720428,1.62489873628609,1.13390322035815,-0.486447050577596,0.5154,0.5798,117,0.4615,0.5038,275,150,184,0.777777777777778,0.777777777777778
"422",0.471154450051783,0.498440418121308,1.01508825335292,0.562216041844202,1.13390322035815,-0.486447050577596,0.6022,0.6299,3,0.4615,0.5038,275,36.5,184,0.666666666666667,0.777777777777778
"423",0.486450298708187,0.498440418121308,1.20861630809527,-0.254829924894873,1.13390322035815,-0.486447050577596,0.5883,0.6036,11,0.4615,0.5038,275,55.5,184,0.714285714285714,0.777777777777778
"424",0.437307898220389,0.498440418121308,-0.297323991945435,3.66600705922397,1.13390322035815,-0.486447050577596,0.5237,0.5866,103,0.4615,0.5038,275,66,184,0.888888888888889,0.777777777777778
"425",0.468356399876197,0.498440418121308,1.96866320735733,1.50629915113878,1.13390322035815,-0.486447050577596,0.5451,0.5848,74,0.4615,0.5038,275,31.5,184,0.875,0.777777777777778
"426",0.461230687981209,0.498440418121308,0.329187664728076,0.00317084248879945,1.13390322035815,-0.486447050577596,0.5273,0.592,93,0.4615,0.5038,275,57,184,0.7,0.777777777777778
"427",0.483752334873705,0.498440418121308,1.33862728867038,0.233674198182162,1.13390322035815,-0.486447050577596,0.5672,0.5932,30,0.4615,0.5038,275,43,184,0.5,0.777777777777778
"428",0.496890278732554,0.498440418121308,0.0700989820412621,2.24573189755227,1.13390322035815,-0.486447050577596,0.5687,0.5652,27,0.4615,0.5038,275,200.5,184,0.375,0.777777777777778
"429",0.478834131968684,0.498440418121308,0.738928068592344,-0.0122186393242815,1.13390322035815,-0.486447050577596,0.4998,0.5695,150,0.4615,0.5038,275,227,184,0.888888888888889,0.777777777777778
"430",0.320023408466506,0.498440418121308,1.2543769922972,1.84096139174688,1.13390322035815,-0.486447050577596,0.5452,0.643,72,0.4615,0.5038,275,13.5,184,0.888888888888889,0.777777777777778
"431",0.514359011319972,0.498440418121308,1.36453703257412,-0.706823433758503,1.13390322035815,-0.486447050577596,0.4346,0.4569,331,0.4615,0.5038,275,266.5,184,0.666666666666667,0.777777777777778
"432",0.428548144119537,0.498440418121308,-0.0487458932233725,-0.10438530712364,1.13390322035815,-0.486447050577596,0.4572,0.5352,287,0.4615,0.5038,275,222.5,184,0.875,0.777777777777778
"433",0.482817670985052,0.498440418121308,0.889778259867855,0.462680342871379,1.13390322035815,-0.486447050577596,0.4488,0.5188,305,0.4615,0.5038,275,294,184,0.875,0.777777777777778
"434",0.475666801223273,0.498440418121308,2.1018407057065,0.342309165270805,1.13390322035815,-0.486447050577596,0.5412,0.5968,78,0.4615,0.5038,275,116.5,184,0.888888888888889,0.777777777777778
"435",0.478554998497714,0.498440418121308,1.37528011186217,-0.659962765435185,1.13390322035815,-0.486447050577596,0.5632,0.582,39,0.4615,0.5038,275,176,184,0.555555555555556,0.777777777777778
