"","oppteam","season","team","score","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","scorediff","lose","daynum","numot","wloc","losel","orig_order","spell","team.survscores","opp.survscores","win","winper","orank.x","orank.y"
"1599",1160,2015,1450,96,35,68,9,18,17,20,9,19,18,11,4,3,20,5,0,124,1,"H",FALSE,5136,0,0.52244838102026,0.515975030367984,"win",TRUE,56.5,194
"1600",1161,2015,1209,70,28,57,6,16,8,17,6,16,12,9,9,2,22,-10,1,18,0,"H",TRUE,5722,0,0.478834131968684,0.413294967135742,"lose",FALSE,227,197
"1601",1161,2015,1361,73,28,59,8,19,9,17,11,23,11,7,2,3,19,-6,1,82,0,"H",TRUE,8430,4,0.470820550410746,0.413294967135742,"lose",FALSE,41,197
"1602",1161,2015,1307,66,26,51,4,14,10,19,4,26,17,10,7,4,17,13,0,61,0,"H",FALSE,2126,1,0.509848909839157,0.413294967135742,"win",TRUE,54.5,197
"1603",1161,2015,1149,54,16,47,8,27,14,18,5,20,11,18,4,0,22,-21,1,49,0,"H",TRUE,7066,0,0.492229801637816,0.413294967135742,"lose",FALSE,312.5,197
"1604",1161,2015,1364,63,24,53,5,11,10,16,7,19,15,11,1,5,23,-2,1,26,0,"N",TRUE,6168,2,0.493210973123985,0.413294967135742,"lose",FALSE,171,197
"1605",1161,2015,1305,62,20,48,2,7,20,28,8,21,8,16,7,1,15,-16,1,121,0,"A",TRUE,10262,1,0.537131805666044,0.413294967135742,"lose",FALSE,97.5,197
"1606",1161,2015,1424,82,30,64,11,26,11,17,8,18,17,10,7,7,16,-1,1,96,0,"H",TRUE,9088,3,0.511490357520263,0.413294967135742,"lose",FALSE,70,197
"1607",1161,2015,1201,57,17,52,6,19,17,22,3,13,6,10,8,1,20,-23,1,89,0,"H",TRUE,8752,0,0.516023937792805,0.413294967135742,"lose",FALSE,206,197
"1608",1161,2015,1283,61,21,56,6,24,13,19,10,19,14,11,4,4,23,-15,1,23,0,"N",TRUE,6021,0,0.531045402367309,0.413294967135742,"lose",FALSE,196.5,197
"1609",1161,2015,1307,59,23,58,4,16,9,13,10,31,9,15,5,3,27,-11,1,99,0,"H",TRUE,9251,0,0.509848909839157,0.413294967135742,"lose",FALSE,54.5,197
"1610",1161,2015,1285,66,21,52,6,24,18,25,3,12,12,13,6,2,22,-17,1,12,0,"H",TRUE,5473,0,0.486557261523685,0.413294967135742,"lose",FALSE,177,197
"1611",1161,2015,1461,60,18,40,5,18,19,28,1,25,11,17,9,1,19,6,0,65,0,"A",FALSE,2319,5,0.470404686454246,0.413294967135742,"win",TRUE,123,197
"1612",1161,2015,1273,62,21,51,4,12,16,20,8,13,12,15,6,1,19,-13,1,20,0,"H",TRUE,5855,1,0.5144399790452,0.413294967135742,"lose",FALSE,211,197
"1613",1161,2015,1361,72,24,49,4,16,20,26,6,27,11,12,4,7,15,9,0,103,0,"H",FALSE,4139,1,0.470820550410746,0.413294967135742,"win",TRUE,41,197
"1614",1161,2015,1308,57,19,50,4,13,15,22,9,32,8,17,2,4,22,-1,1,54,1,"A",TRUE,7178,0,0.446493732334445,0.413294967135742,"lose",FALSE,125.5,197
"1615",1161,2015,1363,56,19,55,10,26,8,11,6,14,10,10,2,0,18,-16,1,114,0,"H",TRUE,9933,0,0.55779918488325,0.413294967135742,"lose",FALSE,197.5,197
"1616",1161,2015,1201,59,23,53,7,15,6,12,5,19,11,11,6,3,23,-12,1,129,0,"N",TRUE,10580,0,0.516023937792805,0.413294967135742,"lose",FALSE,206,197
"1617",1161,2015,1160,60,21,52,5,9,13,20,10,30,6,14,3,3,22,-2,1,37,0,"A",TRUE,6622,0,0.515975030367984,0.413294967135742,"lose",FALSE,194,197
"1618",1161,2015,1363,41,10,48,4,23,17,21,8,7,6,13,7,2,23,-29,1,75,0,"A",TRUE,8090,0,0.55779918488325,0.413294967135742,"lose",FALSE,197.5,197
"1619",1161,2015,1201,73,28,60,5,17,12,24,6,16,10,9,10,1,24,-8,1,107,0,"A",TRUE,9611,1,0.516023937792805,0.413294967135742,"lose",FALSE,206,197
"1620",1161,2015,1294,58,24,57,4,21,6,16,9,16,14,14,6,2,25,-8,1,34,0,"H",TRUE,6549,2,0.511861557124336,0.413294967135742,"lose",FALSE,220,197
"1621",1161,2015,1129,82,28,62,12,22,14,16,9,17,13,7,7,3,16,4,0,85,0,"H",FALSE,3241,4,0.448516258296998,0.413294967135742,"win",TRUE,150,197
"1622",1161,2015,1431,62,23,50,4,10,12,22,5,13,13,12,7,1,21,-3,1,30,0,"H",TRUE,6348,0,0.471837377333665,0.413294967135742,"lose",FALSE,80,197
"1623",1161,2015,1102,87,30,63,16,35,11,19,8,20,25,5,5,1,23,-5,1,68,0,"A",TRUE,7763,1,0.523622495584874,0.413294967135742,"lose",FALSE,225.5,197
"1624",1161,2015,1429,70,23,58,9,27,15,19,7,18,10,11,5,3,17,-5,1,124,0,"A",TRUE,10400,0,0.493210973123985,0.413294967135742,"lose",FALSE,49,197
"1625",1161,2015,1102,53,22,51,7,16,2,7,3,12,14,15,8,1,20,-13,1,110,0,"H",TRUE,9739,1,0.523622495584874,0.413294967135742,"lose",FALSE,225.5,197
"1626",1161,2015,1334,64,21,53,13,26,9,17,7,19,12,12,3,2,26,-11,1,25,0,"N",TRUE,6107,0,0.5311998497518,0.413294967135742,"lose",FALSE,124.5,197
"1627",1161,2015,1305,42,18,55,1,10,5,11,16,19,3,18,3,4,16,-56,1,72,0,"H",TRUE,7959,0,0.537131805666044,0.413294967135742,"lose",FALSE,97.5,197
"1628",1161,2015,1176,84,31,53,17,31,5,7,8,3,18,7,3,1,21,-1,1,46,0,"A",TRUE,6905,1,0.52579766220421,0.413294967135742,"lose",FALSE,208,197
"1629",1161,2015,1361,56,23,52,5,12,5,9,5,24,10,6,4,4,8,13,0,130,0,"N",FALSE,5308,3,0.470820550410746,0.413294967135742,"win",TRUE,41,197
"1630",1161,2015,1129,65,24,55,6,20,11,17,8,25,8,9,4,3,23,-6,1,58,0,"H",TRUE,7331,0,0.448516258296998,0.413294967135742,"lose",FALSE,150,197
"1631",1161,2015,1461,59,19,48,8,19,13,19,6,30,13,12,8,4,20,11,0,93,0,"H",FALSE,3638,1,0.470404686454246,0.413294967135742,"win",TRUE,123,197
"1632",1162,2015,1159,64,24,46,8,15,8,12,2,5,11,9,6,3,13,-5,1,55,0,"H",TRUE,7208,0,0.516034963344689,0.517635036409338,"lose",FALSE,302.5,275
"1633",1162,2015,1135,59,19,44,4,17,17,27,9,19,12,15,5,6,15,-17,1,109,0,"A",TRUE,9716,1,0.522879279944213,0.517635036409338,"lose",FALSE,301,275
"1634",1162,2015,1165,45,13,52,6,25,13,17,7,20,10,13,9,3,17,-3,1,75,0,"A",TRUE,8091,1,0.522484696807762,0.517635036409338,"lose",FALSE,112.5,275
"1635",1162,2015,1463,63,22,51,3,10,16,27,9,18,9,3,10,5,12,4,0,88,0,"A",FALSE,3380,2,0.483538037112073,0.517635036409338,"win",TRUE,243.5,275
"1636",1162,2015,1447,56,23,56,5,14,5,10,10,15,7,12,6,2,19,-14,1,15,0,"H",TRUE,5598,0,0.533254866981721,0.517635036409338,"lose",FALSE,261.5,275
"1637",1162,2015,1463,50,19,52,5,22,7,16,5,16,12,6,5,3,18,-6,1,110,0,"A",TRUE,9740,3,0.483538037112073,0.517635036409338,"lose",FALSE,243.5,275
"1638",1162,2015,1163,80,28,49,9,16,15,17,4,18,18,10,4,4,10,15,0,49,0,"N",FALSE,1713,0,0.499374454526948,0.517635036409338,"win",TRUE,2,275
"1639",1162,2015,1171,84,29,48,6,11,20,26,5,26,14,13,3,4,23,13,0,116,0,"A",FALSE,4689,1,0.514149931189262,0.517635036409338,"win",TRUE,310.5,275
"1640",1162,2015,1110,43,18,50,3,9,4,6,3,18,9,10,8,3,13,-9,1,26,0,"H",TRUE,6169,2,0.512893655319141,0.517635036409338,"lose",FALSE,108.5,275
"1641",1162,2015,1343,85,25,44,5,16,30,39,4,15,8,5,2,3,13,2,0,124,0,"H",FALSE,5102,2,0.516398293509027,0.517635036409338,"win",TRUE,259,275
"1642",1162,2015,1335,54,18,40,6,12,12,18,4,25,7,13,5,1,14,8,0,123,0,"H",FALSE,5024,0,0.528911475686874,0.517635036409338,"win",TRUE,273,275
"1643",1162,2015,1171,61,19,38,7,12,16,27,9,22,8,19,11,6,10,12,0,103,0,"H",FALSE,4060,0,0.514149931189262,0.517635036409338,"win",TRUE,310.5,275
"1644",1162,2015,1250,44,19,63,0,13,6,10,12,21,9,7,6,2,12,-10,1,20,0,"A",TRUE,5856,0,0.506287544117918,0.517635036409338,"lose",FALSE,258,275
"1645",1162,2015,1392,57,22,54,3,9,10,21,15,22,10,9,5,1,13,1,0,11,0,"H",FALSE,85,0,0.470215725597031,0.517635036409338,"win",TRUE,202.5,275
"1646",1162,2015,1217,72,24,53,8,15,16,18,7,19,16,6,6,6,11,4,0,102,0,"H",FALSE,4031,4,0.458701868355348,0.517635036409338,"win",TRUE,240.5,275
"1647",1162,2015,1392,70,28,61,1,11,13,17,12,19,8,5,2,5,13,9,0,64,0,"A",FALSE,2268,4,0.470215725597031,0.517635036409338,"win",TRUE,202.5,275
"1648",1162,2015,1192,47,16,44,3,18,12,13,7,7,6,14,3,1,23,-10,1,22,0,"H",TRUE,5959,0,0.538956355178414,0.517635036409338,"lose",FALSE,328.5,275
"1649",1162,2015,1246,56,22,60,2,17,10,17,18,18,11,4,6,6,9,10,0,37,0,"H",FALSE,1277,9,0.195535662290117,0.517635036409338,"win",TRUE,58.5,275
"1650",1162,2015,1343,74,26,48,9,15,13,17,4,23,10,5,5,1,13,12,0,95,0,"A",FALSE,3708,1,0.516398293509027,0.517635036409338,"win",TRUE,259,275
"1651",1162,2015,1220,77,24,59,8,24,21,25,10,21,8,12,6,2,24,-5,1,47,0,"H",TRUE,6940,4,0.491673603222846,0.517635036409338,"lose",FALSE,147.5,275
"1652",1162,2015,1259,64,23,48,5,10,13,17,7,19,12,13,6,4,17,2,0,29,0,"A",FALSE,965,0,0.528189487722994,0.517635036409338,"win",TRUE,228,275
"1653",1162,2015,1335,56,17,54,8,21,14,17,9,13,9,8,4,3,17,-27,1,96,0,"H",TRUE,9089,1,0.528911475686874,0.517635036409338,"lose",FALSE,273,275
"1654",1162,2015,1135,65,20,49,8,21,17,28,5,21,14,12,2,4,17,-21,1,89,0,"H",TRUE,8753,0,0.522879279944213,0.517635036409338,"lose",FALSE,301,275
"1655",1162,2015,1165,57,22,49,4,17,9,12,7,21,5,9,6,9,17,10,0,82,0,"A",FALSE,3077,0,0.522484696807762,0.517635036409338,"win",TRUE,112.5,275
"1656",1162,2015,1137,39,15,53,2,15,7,12,11,25,8,9,4,2,14,-23,1,33,0,"H",TRUE,6455,1,0.496959214780436,0.517635036409338,"lose",FALSE,304.5,275
"1657",1162,2015,1383,72,24,53,4,16,20,26,12,20,13,10,8,4,14,8,0,57,0,"H",FALSE,1960,2,0.459759150711637,0.517635036409338,"win",TRUE,296.5,275
"1658",1162,2015,1217,80,27,46,4,10,22,29,5,20,17,8,4,2,17,10,0,117,0,"A",FALSE,4737,0,0.458701868355348,0.517635036409338,"win",TRUE,240.5,275
"1659",1163,2015,1272,75,26,55,8,19,15,25,6,19,16,9,7,12,18,3,0,108,0,"H",FALSE,4323,1,0.500615692049082,0.499374454526948,"win",TRUE,6,2
"1660",1163,2015,1196,59,21,50,9,24,8,20,9,19,15,9,7,1,19,-4,1,61,0,"A",TRUE,7435,0,0.512298643248698,0.499374454526948,"lose",FALSE,48,2
"1661",1163,2015,1409,66,22,47,4,12,18,30,7,23,9,8,3,2,20,8,0,71,0,"H",FALSE,2588,5,0.438733081706017,0.499374454526948,"win",TRUE,59.5,2
"1662",1163,2015,1452,78,28,61,6,17,16,23,10,19,14,12,11,5,20,10,0,20,0,"N",FALSE,542,4,0.460886487439296,0.499374454526948,"win",TRUE,18,2
"1663",1163,2015,1181,66,18,48,5,19,25,34,12,25,10,17,7,5,16,10,0,45,0,"N",FALSE,1526,9,0.365445433839092,0.499374454526948,"win",TRUE,8,2
"1664",1163,2015,1463,45,18,55,3,21,6,7,9,22,12,11,10,4,15,1,0,32,0,"A",FALSE,1086,2,0.483538037112073,0.499374454526948,"win",TRUE,243.5,2
"1665",1163,2015,1153,70,23,47,5,11,19,28,12,18,11,15,9,8,18,12,0,87,0,"H",FALSE,3312,3,0.476091202991438,0.499374454526948,"win",TRUE,78,2
"1666",1163,2015,1136,53,19,56,7,21,8,12,4,19,7,10,4,2,15,-13,1,11,0,"H",TRUE,5374,0,0.510427516837961,0.499374454526948,"lose",FALSE,324,2
"1667",1163,2015,1409,42,16,54,3,18,7,9,10,27,8,8,3,0,14,-5,1,131,0,"N",TRUE,10683,1,0.438733081706017,0.499374454526948,"lose",FALSE,59.5,2
"1668",1163,2015,1378,43,15,48,3,14,10,13,10,14,5,12,3,5,16,-26,1,129,0,"H",TRUE,10581,0,0.537153041219353,0.499374454526948,"lose",FALSE,141,2
"1669",1163,2015,1374,73,26,54,3,8,18,23,14,21,14,10,9,6,17,18,0,103,0,"H",FALSE,4142,2,0.443672617786092,0.499374454526948,"win",TRUE,218,2
"1670",1163,2015,1148,48,17,54,3,11,11,17,6,12,8,14,3,3,11,-33,1,55,0,"H",TRUE,7209,0,0.544097050790018,0.499374454526948,"lose",FALSE,279,2
"1671",1163,2015,1374,73,25,55,4,14,19,25,13,22,13,11,7,3,20,-8,1,118,0,"H",TRUE,10199,5,0.443672617786092,0.499374454526948,"lose",FALSE,218,2
"1672",1163,2015,1390,72,24,59,10,22,14,23,18,27,14,13,7,4,12,13,0,75,0,"H",FALSE,2825,2,0.50008515446071,0.499374454526948,"win",TRUE,58,2
"1673",1163,2015,1396,75,22,55,6,20,25,31,15,13,10,4,8,2,16,12,0,124,0,"H",FALSE,5117,2,0.466109451299847,0.499374454526948,"win",TRUE,51.5,2
"1674",1163,2015,1164,85,30,66,15,32,10,13,6,7,18,17,8,1,22,-21,1,41,0,"H",TRUE,6753,0,0.53995653410055,0.499374454526948,"lose",FALSE,266,2
"1675",1163,2015,1408,53,18,55,6,19,11,17,10,28,11,16,3,1,19,-9,1,96,0,"A",TRUE,9090,0,0.495826785349292,0.499374454526948,"lose",FALSE,165,2
"1676",1163,2015,1378,44,18,47,2,9,6,9,8,18,7,9,3,4,12,-14,1,64,0,"A",TRUE,7606,1,0.537153041219353,0.499374454526948,"lose",FALSE,141,2
"1677",1163,2015,1374,62,18,51,1,9,25,31,12,28,9,5,2,6,18,8,0,132,0,"N",FALSE,5352,3,0.443672617786092,0.499374454526948,"win",TRUE,218,2
"1678",1163,2015,1187,49,19,59,3,20,8,12,10,27,10,8,1,1,17,-11,1,114,0,"A",TRUE,9934,1,0.5278943617918,0.499374454526948,"lose",FALSE,202.5,2
"1679",1163,2015,1416,60,21,57,8,19,10,14,11,28,8,12,3,3,15,-7,1,80,0,"H",TRUE,8332,0,0.523821200291462,0.499374454526948,"lose",FALSE,136,2
"1680",1163,2015,1396,57,18,57,7,20,14,21,6,23,10,9,9,3,21,4,0,58,1,"A",FALSE,2003,3,0.466109451299847,0.499374454526948,"win",TRUE,51.5,2
"1681",1163,2015,1222,70,24,65,8,34,14,18,6,26,15,1,5,5,17,2,0,90,0,"H",FALSE,3536,1,0.516572630452442,0.499374454526948,"win",TRUE,83,2
"1682",1163,2015,1162,65,26,58,8,25,5,7,9,17,13,9,6,2,15,-15,1,49,0,"N",TRUE,7067,1,0.517635036409338,0.499374454526948,"lose",FALSE,275,2
"1683",1163,2015,1408,60,19,50,10,25,12,19,9,25,8,13,6,1,17,-7,1,111,0,"H",TRUE,9861,0,0.495826785349292,0.499374454526948,"lose",FALSE,165,2
"1684",1163,2015,1378,53,19,47,5,15,10,16,4,10,12,10,7,2,23,-13,1,83,0,"H",TRUE,8549,0,0.537153041219353,0.499374454526948,"lose",FALSE,141,2
"1685",1163,2015,1173,64,22,54,3,14,17,26,7,26,11,12,3,2,19,-11,1,18,0,"N",TRUE,5723,2,0.461230687981209,0.499374454526948,"lose",FALSE,57,2
"1686",1163,2015,1272,54,23,58,6,16,2,2,13,25,11,12,5,6,17,1,0,122,0,"A",FALSE,4973,0,0.500615692049082,0.499374454526948,"win",TRUE,6,2
"1687",1163,2015,1158,57,20,46,7,15,10,15,4,19,9,13,6,3,24,-8,1,17,0,"N",TRUE,5681,0,0.53528816887034,0.499374454526948,"lose",FALSE,111.5,2
"1688",1163,2015,1187,52,20,45,11,21,1,2,4,10,12,7,5,2,14,-13,1,93,0,"H",TRUE,8957,1,0.5278943617918,0.499374454526948,"lose",FALSE,202.5,2
"1689",1163,2015,1409,45,17,54,5,20,6,14,11,20,8,5,1,1,12,-25,1,101,0,"H",TRUE,9326,0,0.438733081706017,0.499374454526948,"lose",FALSE,59.5,2
"1690",1163,2015,1153,56,21,53,6,18,8,11,10,19,9,13,11,10,16,-6,1,68,0,"H",TRUE,7764,4,0.476091202991438,0.499374454526948,"lose",FALSE,78,2
"1691",1163,2015,1400,55,17,46,7,20,14,19,5,23,12,12,4,8,14,1,0,27,0,"A",FALSE,913,5,0.484446085726455,0.499374454526948,"win",TRUE,27,2
"1692",1163,2015,1153,54,21,47,5,11,7,11,10,25,7,9,2,4,14,-3,1,130,0,"N",TRUE,10640,5,0.476091202991438,0.499374454526948,"lose",FALSE,78,2
"1693",1164,2015,1299,71,25,54,2,12,19,28,12,30,7,18,0,2,24,-13,1,84,0,"A",TRUE,8574,0,0.53672084615541,0.53995653410055,"lose",FALSE,290,266
"1694",1164,2015,1176,80,28,49,9,20,15,20,6,26,19,15,4,2,11,26,0,20,0,"H",FALSE,506,0,0.52579766220421,0.53995653410055,"win",TRUE,208,266
"1695",1164,2015,1185,87,29,65,7,21,22,30,15,28,17,12,11,10,19,23,0,50,0,"H",FALSE,1789,1,0.501146624110493,0.53995653410055,"win",TRUE,307,266
"1696",1164,2015,1276,72,25,53,8,26,14,26,9,29,18,12,3,3,10,16,0,49,0,"H",FALSE,1733,0,0.514625864093298,0.53995653410055,"win",TRUE,43.5,266
"1697",1164,2015,1126,60,20,51,5,18,15,20,8,25,5,14,2,7,18,-4,1,127,0,"N",TRUE,10534,1,0.534073010911772,0.53995653410055,"lose",FALSE,287,266
"1698",1164,2015,1332,107,41,73,14,23,11,17,14,31,25,11,9,5,17,42,0,11,0,"H",FALSE,68,0,0.462993297516657,0.53995653410055,"win",TRUE,148,266
"1699",1164,2015,1197,75,27,61,6,21,15,24,15,35,10,22,3,3,19,-12,1,77,0,"H",TRUE,8237,0,0.555324882622439,0.53995653410055,"lose",FALSE,319.5,266
"1700",1164,2015,1224,77,25,46,5,9,22,29,10,25,4,18,6,3,14,17,0,103,0,"A",FALSE,4084,0,0.51793067542259,0.53995653410055,"win",TRUE,326,266
"1701",1164,2015,1313,88,33,63,11,22,11,18,8,39,21,15,2,4,14,19,0,35,0,"H",FALSE,1233,1,0.499711723055307,0.53995653410055,"win",TRUE,293.5,266
"1702",1164,2015,1313,99,34,55,9,16,22,25,5,29,26,12,3,2,12,18,0,110,0,"A",FALSE,4440,0,0.499711723055307,0.53995653410055,"win",TRUE,293.5,266
"1703",1164,2015,1184,66,23,55,7,27,13,18,6,18,11,15,13,1,19,3,0,57,0,"A",FALSE,1928,0,0.491676862587802,0.53995653410055,"win",TRUE,182,266
"1704",1164,2015,1175,104,34,62,9,21,27,37,13,36,17,14,5,3,18,12,0,122,0,"A",FALSE,4959,1,0.506811317599771,0.53995653410055,"win",TRUE,315.5,266
"1705",1164,2015,1220,105,36,66,13,25,20,25,12,36,24,15,8,5,21,41,0,37,0,"A",FALSE,1273,3,0.491673603222846,0.53995653410055,"win",TRUE,147.5,266
"1706",1164,2015,1126,58,18,53,1,11,21,25,18,26,5,23,7,2,20,5,0,75,0,"A",FALSE,2726,0,0.534073010911772,0.53995653410055,"win",TRUE,287,266
"1707",1164,2015,1175,92,33,88,8,26,18,24,20,40,13,10,6,1,26,-4,1,105,0,"A",TRUE,9561,2,0.506811317599771,0.53995653410055,"lose",FALSE,315.5,266
"1708",1164,2015,1224,71,21,44,2,6,27,39,10,22,12,21,7,1,25,2,0,68,0,"H",FALSE,2434,0,0.51793067542259,0.53995653410055,"win",TRUE,326,266
"1709",1164,2015,1103,79,26,63,11,34,16,22,7,23,12,10,11,3,18,17,0,61,0,"H",FALSE,2062,1,0.501258997874535,0.53995653410055,"win",TRUE,98.5,266
"1710",1164,2015,1288,77,30,74,6,23,11,14,11,31,21,6,3,2,20,-11,1,117,0,"A",TRUE,10072,0,0.53846518497038,0.53995653410055,"lose",FALSE,151,266
"1711",1164,2015,1354,74,31,75,4,19,8,9,16,37,15,8,1,2,19,-3,1,96,0,"H",TRUE,9091,2,0.534838371362465,0.53995653410055,"lose",FALSE,271.5,266
"1712",1164,2015,1300,79,30,63,7,17,12,22,16,28,16,10,3,3,19,2,0,82,0,"H",FALSE,3132,7,0.425353437616411,0.53995653410055,"win",TRUE,342,266
"1713",1164,2015,1288,67,24,70,7,19,12,23,17,29,9,8,4,1,23,-13,1,91,0,"H",TRUE,8900,0,0.53846518497038,0.53995653410055,"lose",FALSE,151,266
"1714",1164,2015,1191,85,29,54,4,10,23,28,6,30,21,20,5,3,14,5,0,55,0,"H",FALSE,1859,2,0.493383294852637,0.53995653410055,"win",TRUE,125.5,266
"1715",1164,2015,1228,114,41,74,15,28,17,19,12,35,24,9,10,5,16,58,0,13,0,"H",FALSE,152,1,0.490878318054766,0.53995653410055,"win",TRUE,25,266
"1716",1164,2015,1323,104,40,61,9,19,15,20,11,31,24,9,7,5,11,37,0,16,0,"H",FALSE,304,2,0.43072350843805,0.53995653410055,"win",TRUE,47.5,266
"1717",1164,2015,1406,84,24,52,2,9,34,47,13,32,8,18,7,5,19,8,0,30,0,"H",FALSE,1037,5,0.516509497200925,0.53995653410055,"win",TRUE,237,266
"1718",1164,2015,1271,92,28,54,11,18,25,44,13,29,24,13,10,1,21,10,0,89,0,"H",FALSE,3445,2,0.502327490884571,0.53995653410055,"win",TRUE,339.5,266
"1719",1164,2015,1163,106,37,65,7,18,25,33,13,26,22,18,11,4,12,21,0,41,0,"H",FALSE,1399,0,0.499374454526948,0.53995653410055,"win",TRUE,2,266
"1720",1164,2015,1300,91,33,58,6,12,19,26,7,27,17,11,9,1,16,48,0,128,0,"N",FALSE,5206,8,0.425353437616411,0.53995653410055,"win",TRUE,342,266
"1721",1164,2015,1214,71,23,58,5,16,20,35,14,37,14,21,7,5,21,19,0,33,0,"H",FALSE,1113,1,0.514359011319972,0.53995653410055,"win",TRUE,266.5,266
"1722",1164,2015,1366,73,30,47,4,11,9,19,3,20,15,12,9,5,17,3,0,98,0,"A",FALSE,3886,0,0.535994006888933,0.53995653410055,"win",TRUE,295.5,266
"1723",1165,2015,1162,48,18,41,6,17,6,10,5,29,11,24,4,3,15,3,0,75,0,"A",FALSE,2737,0,0.517635036409338,0.522484696807762,"win",TRUE,275,112.5
"1724",1165,2015,1373,57,16,52,5,20,20,28,6,25,13,10,5,3,18,-18,1,50,0,"A",TRUE,7140,0,0.529144639244293,0.522484696807762,"lose",FALSE,49.5,112.5
"1725",1165,2015,1347,74,26,53,3,11,19,28,9,27,9,13,4,5,18,13,0,48,0,"H",FALSE,1684,1,0.479307534843135,0.522484696807762,"win",TRUE,161.5,112.5
"1726",1165,2015,1171,72,24,54,8,24,16,24,11,20,11,14,6,2,21,-9,1,102,1,"A",TRUE,9383,0,0.514149931189262,0.522484696807762,"lose",FALSE,310.5,112.5
"1727",1165,2015,1135,49,15,50,4,20,15,21,7,30,9,13,2,1,15,-8,1,88,0,"H",TRUE,8726,0,0.522879279944213,0.522484696807762,"lose",FALSE,301,112.5
"1728",1165,2015,1217,49,15,59,5,16,14,23,18,34,7,9,3,3,17,-8,1,116,0,"H",TRUE,10042,8,0.458701868355348,0.522484696807762,"lose",FALSE,240.5,112.5
"1729",1165,2015,1393,61,25,52,4,12,7,11,6,23,16,14,12,5,8,17,0,58,0,"H",FALSE,2002,2,0.491669981663814,0.522484696807762,"win",TRUE,13,112.5
"1730",1165,2015,1206,60,21,68,7,27,11,21,9,29,11,5,5,4,24,-8,1,11,0,"A",TRUE,5375,0,0.537564708581765,0.522484696807762,"lose",FALSE,90,112.5
"1731",1165,2015,1217,61,21,51,7,21,12,16,10,30,17,11,5,5,15,21,0,103,0,"H",FALSE,4080,5,0.458701868355348,0.522484696807762,"win",TRUE,240.5,112.5
"1732",1165,2015,1463,62,22,51,5,20,13,24,15,29,14,16,1,3,19,11,0,109,0,"H",FALSE,4366,2,0.483538037112073,0.522484696807762,"win",TRUE,243.5,112.5
"1733",1165,2015,1463,65,19,48,5,17,22,33,12,30,10,15,3,2,20,8,0,89,0,"A",FALSE,3531,3,0.483538037112073,0.522484696807762,"win",TRUE,243.5,112.5
"1734",1165,2015,1180,61,21,62,3,16,16,22,12,29,9,9,6,1,12,2,0,20,0,"N",FALSE,507,0,0.513661932533179,0.522484696807762,"win",TRUE,143,112.5
"1735",1165,2015,1389,59,15,52,8,19,21,28,10,26,7,13,12,0,19,7,0,55,1,"A",FALSE,1877,1,0.51078187569812,0.522484696807762,"win",TRUE,254,112.5
"1736",1165,2015,1162,47,19,58,5,21,4,9,12,22,8,11,3,4,13,-10,1,82,0,"A",TRUE,8431,1,0.517635036409338,0.522484696807762,"lose",FALSE,275,112.5
"1737",1165,2015,1335,71,22,45,10,19,17,23,6,26,10,17,1,1,24,2,0,95,0,"A",FALSE,3706,0,0.528911475686874,0.522484696807762,"win",TRUE,273,112.5
"1738",1165,2015,1336,72,26,57,7,21,13,17,11,21,7,10,9,4,17,1,0,18,0,"N",FALSE,398,0,0.47766145859931,0.522484696807762,"win",TRUE,36.5,112.5
"1739",1165,2015,1138,92,29,57,11,22,23,30,4,24,17,7,6,4,14,19,0,61,0,"H",FALSE,2074,1,0.475666801223273,0.522484696807762,"win",TRUE,116.5,112.5
"1740",1165,2015,1171,56,17,35,7,15,15,22,4,29,8,19,8,5,11,11,0,117,0,"A",FALSE,4721,2,0.514149931189262,0.522484696807762,"win",TRUE,310.5,112.5
"1741",1165,2015,1343,66,17,36,7,17,25,30,4,30,13,16,3,2,17,13,0,123,0,"H",FALSE,5025,1,0.516398293509027,0.522484696807762,"win",TRUE,259,112.5
"1742",1165,2015,1376,69,22,58,8,22,17,21,12,26,16,11,10,5,15,24,0,17,0,"N",FALSE,347,0,0.504585790514884,0.522484696807762,"win",TRUE,63,112.5
"1743",1165,2015,1335,79,27,50,9,19,16,24,4,27,20,9,2,0,20,7,0,124,0,"H",FALSE,5097,1,0.528911475686874,0.522484696807762,"win",TRUE,273,112.5
"1744",1165,2015,1259,76,22,59,8,19,24,34,14,22,11,10,6,3,28,5,0,13,0,"H",FALSE,154,0,0.528189487722994,0.522484696807762,"win",TRUE,228,112.5
"1745",1165,2015,1159,52,23,51,5,15,1,7,1,28,9,13,5,2,21,-6,1,15,0,"H",TRUE,5599,0,0.516034963344689,0.522484696807762,"lose",FALSE,302.5,112.5
"1746",1165,2015,1145,60,19,57,6,21,16,26,12,19,11,14,7,1,24,-7,1,23,0,"H",TRUE,6022,0,0.50762316844486,0.522484696807762,"lose",FALSE,223.5,112.5
"1747",1165,2015,1135,57,20,50,6,23,11,13,9,25,13,11,2,6,10,1,0,110,0,"H",FALSE,4376,0,0.522879279944213,0.522484696807762,"win",TRUE,301,112.5
"1748",1165,2015,1127,54,17,47,4,16,16,26,4,21,9,11,5,1,16,-14,1,26,0,"A",TRUE,6170,0,0.544740185138119,0.522484696807762,"lose",FALSE,137.5,112.5
