"","oppteam","season","team","score","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","scorediff","lose","X","daynum","numot","wloc","team.survscores","opp.survscores","win","powscore1","powscore2","opp.powscore1","opp.powscore2","orank.x","orank.y","sos.x","rpi.x","rank.x","sos.y","rpi.y","rank.y","winperlastq.x","winperlastq.y"
"195",1210,2004,1130,54,20,44,5,13,9,15,11,19,14,22,11,2,14,-3,1,106,139,0,"N",0.459027016479951,0.436729021485036,"lose",0.575100619546711,-1.64429148047539,1.67181345889159,0.525478135593983,38,9,0.5615,0.5763,44,0.5643,0.5483,35,0.777777777777778,0.555555555555556
"196",1210,2004,1242,71,26,65,6,19,13,19,12,26,15,15,8,3,26,-8,1,125,146,1,"N",0.477689398176702,0.436729021485036,"lose",1.20678842866901,-0.0223113181514435,1.67181345889159,0.525478135593983,22,9,0.5913,0.6351,6,0.5643,0.5483,35,0.666666666666667,0.555555555555556
"197",1210,2004,1163,82,26,61,5,17,25,39,18,32,10,16,5,2,18,9,0,128,154,0,"N",0.429822645311328,0.436729021485036,"win",2.55903070631225,0.852733854332654,1.67181345889159,0.525478135593983,9,9,0.5574,0.593,47,0.5643,0.5483,35,0.8,0.555555555555556
"198",1210,2005,1203,68,29,65,6,16,4,16,12,22,19,14,9,4,20,-12,1,150,137,0,"N",0.453339975869822,0.483440213850812,"lose",1.76152565904645,0.115265095618816,1.51724291937005,0.210620811351466,47,25,0.5339,0.5556,80,0.5888,0.6212,11,0.8,0.555555555555556
"199",1210,2005,1257,76,22,42,10,21,22,28,9,28,10,11,1,7,15,22,0,171,139,0,"N",0.409869078667309,0.483440213850812,"win",1.77626760580667,1.99807554618986,1.51724291937005,0.210620811351466,15,25,0.5834,0.6099,16,0.5888,0.6212,11,1,0.555555555555556
"200",1210,2007,1424,67,19,60,8,30,21,27,24,20,15,9,5,5,20,4,0,284,137,0,"N",0.428961438525347,0.479258430208699,"win",0.613027732219396,1.43595386270967,1.45906443051973,0.572119294965628,25,34,0.54,0.5419,75,0.5535,0.4992,57,0.888888888888889,0.625
"201",1211,2004,1434,49,18,63,6,23,7,11,10,21,8,13,6,0,20,-27,1,70,136,0,"N",0.490134610021004,0.335470637563768,"lose",0.791906258171357,-1.25784809950076,2.04926526401189,0.191125332966341,170,8,0.4895,0.5338,169,0.5255,0.5796,92,0.777777777777778,1
"202",1211,2004,1305,91,30,64,8,17,23,29,14,29,18,8,4,4,18,19,0,101,138,0,"N",0.471631874615588,0.335470637563768,"win",1.65918891211618,-0.805103593372916,2.04926526401189,0.191125332966341,49,8,0.5215,0.5328,98,0.5255,0.5796,92,0.9,1
"203",1211,2005,1403,71,29,59,4,11,9,16,8,24,18,7,7,1,14,2,0,165,138,0,"N",0.487088170309063,0.41057524655142,"win",1.63302375184595,-0.00288021858105041,1.83731916764965,-0.522368525033385,29,15,0.5679,0.5978,32,0.5318,0.6316,85,0.5,1
"204",1211,2005,1457,64,22,60,10,26,10,12,10,26,16,13,4,0,19,-10,1,133,136,0,"N",0.378105677419539,0.41057524655142,"lose",0.0106347414708697,0.198686658838505,1.83731916764965,-0.522368525033385,106,15,0.4427,0.4666,287,0.5318,0.6316,85,1,1
"205",1211,2006,1462,75,21,51,10,28,23,33,10,21,14,8,4,1,20,-4,1,199,136,0,"N",0.479762148632892,0.369185666793094,"lose",0.44851861962047,0.437240209629782,1.65232735961564,-0.411370318490997,50,13,0.5011,0.512,149,0.5539,0.637,52,0.636363636363636,1
"206",1211,2006,1231,80,31,69,16,36,2,6,14,24,18,13,2,3,29,-10,1,229,138,0,"N",0.478449702624482,0.369185666793094,"lose",-0.193505001267705,1.56905226485144,1.65232735961564,-0.411370318490997,27,13,0.5822,0.5617,13,0.5539,0.637,52,0.555555555555556,1
"207",1211,2006,1417,73,23,57,6,21,21,30,12,20,12,10,5,4,22,2,0,245,143,0,"N",0.438411835010205,0.369185666793094,"win",-0.00707461677063811,0.525439674422102,1.65232735961564,-0.411370318490997,17,13,0.564,0.5803,35,0.5539,0.637,52,0.8,1
"208",1211,2007,1231,70,23,58,9,25,15,16,12,33,15,13,3,2,14,13,0,261,136,0,"N",0.486333740711994,0.474785400656693,"win",-0.0622890652868569,1.14572344063856,1.28406825238442,0.443882607582087,25,47.5,0.581,0.5932,17,0.5286,0.6253,95,0.5,0.75
"209",1211,2008,1172,82,28,57,11,22,15,21,10,19,18,14,9,1,18,6,0,340,137,0,"N",0.358149579132554,0.442952791039247,"win",0.490991264973449,2.72962901930613,1.35269062986325,0.359460086764874,46,26,0.4781,0.5821,198,0.5343,0.5725,93,1,0.857142857142857
"210",1211,2009,1443,81,32,62,12,25,5,14,10,21,14,11,4,5,20,-2,1,420,138,0,"N",0.466378298184882,0.413036982834798,"lose",0.266222848378581,1.10928122634547,1.37515400802808,1.73496078165378,94,17,0.5066,0.5823,142,0.5282,0.5923,93,0.875,1
"211",1211,2009,1314,98,36,68,11,19,15,27,11,31,23,9,8,4,17,21,0,440,144,0,"N",0.381011695767233,0.413036982834798,"win",3.5547903100574,1.14359519539159,1.37515400802808,1.73496078165378,2,17,0.5948,0.6758,3,0.5282,0.5923,93,0.75,1
"212",1211,2009,1103,64,21,57,10,23,12,18,11,15,15,8,0,1,23,-13,1,388,136,0,"N",0.487986015928875,0.413036982834798,"lose",0.000993669112033232,0.59045189580395,1.37515400802808,1.73496078165378,111,17,0.5082,0.5529,135,0.5282,0.5923,93,0.636363636363636,1
"213",1214,2006,1284,71,27,61,10,26,7,9,7,31,21,9,2,10,11,22,0,193,134,0,"N",0.509273068809983,0.49769949842215,"win",-0.61713255245172,0.365105079759916,0.780049673937609,-0.590459857058029,203,278,0.4519,0.4797,269,0.4367,0.4838,298,0.666666666666667,0.5
"214",1221,2007,1356,61,18,41,2,12,23,30,9,19,11,18,9,3,21,10,0,281,137,0,"N",0.406905649505615,0.430292600175661,"win",-0.655353619033687,-0.415090959544767,-0.184854364742556,-0.482693068897968,19,99.5,0.5527,0.598,59,0.4943,0.5304,167,0.875,0.75
"215",1228,2004,1153,68,27,58,7,16,7,11,14,20,14,13,1,5,14,-24,1,107,139,0,"N",0.421514227545927,0.414944023644328,"lose",1.78317694721703,0.807689248247174,0.570759755092965,1.57729858522274,13,26,0.587,0.592,9,0.5515,0.6136,55,0.7,0.888888888888889
"216",1228,2004,1293,53,17,49,8,20,11,17,9,18,8,10,4,2,13,-19,1,85,137,0,"N",0.442013797596669,0.414944023644328,"lose",1.81311881155955,0.976427735683697,0.570759755092965,1.57729858522274,55,26,0.4961,0.5109,157,0.5515,0.6136,55,0.9,0.888888888888889
"217",1228,2004,1181,72,28,51,6,18,10,15,5,24,19,13,10,5,14,10,0,118,144,0,"N",0.375499509207686,0.414944023644328,"win",1.96612958199749,0.599072509404739,0.570759755092965,1.57729858522274,2,26,0.5661,0.6246,32,0.5515,0.6136,55,0.6,0.888888888888889
"218",1228,2005,1192,55,23,57,4,16,5,11,15,27,11,17,6,3,19,-12,1,134,136,0,"N",0.499610337377489,0.272673134645419,"lose",0.781737428554024,0.815911878976037,0.572412311250719,3.00665039001841,201,1,0.463,0.4901,248,0.547,0.6103,62,0.7,0.888888888888889
"219",1228,2005,1454,63,22,57,7,29,12,18,13,22,12,12,4,3,12,-14,1,179,143,0,"N",0.424081728440516,0.272673134645419,"lose",0.896787396335095,1.28407174545204,0.572412311250719,3.00665039001841,58,1,0.5263,0.5555,99,0.547,0.6103,62,1,0.888888888888889
"220",1228,2005,1257,57,21,54,6,20,9,12,7,19,10,5,5,4,13,-15,1,190,152,0,"N",0.409869078667309,0.272673134645419,"lose",1.77626760580667,1.99807554618986,0.572412311250719,3.00665039001841,15,1,0.5834,0.6099,16,0.547,0.6103,62,1,0.888888888888889
"221",1228,2005,1112,89,32,61,7,18,18,21,12,25,21,17,11,8,10,-1,1,186,145,1,"N",0.42550780294014,0.272673134645419,"lose",1.51473123888113,1.32393578222486,0.572412311250719,3.00665039001841,11,1,0.5503,0.5852,54,0.547,0.6103,62,0.8,0.888888888888889
"222",1228,2005,1314,75,27,52,9,16,12,19,8,26,12,10,4,2,13,5,0,192,154,0,"N",0.373140343712669,0.272673134645419,"win",3.575768702742,1.05330871313439,0.572412311250719,3.00665039001841,4,1,0.6052,0.6146,5,0.547,0.6103,62,0.888888888888889,0.888888888888889
"223",1228,2005,1305,59,20,54,3,9,16,25,12,20,10,14,10,1,17,-12,1,163,138,0,"N",0.421993322976183,0.272673134645419,"lose",1.49291123481654,-1.75805407279151,0.572412311250719,3.00665039001841,44,1,0.5574,0.6013,44,0.547,0.6103,62,0.888888888888889,0.888888888888889
"224",1228,2006,1102,69,21,41,13,27,14,18,1,14,15,11,7,1,13,-9,1,200,136,0,"N",0.428171365386554,0.399662328942464,"lose",-2.2289156049928,2.23650194224976,0.335756701037382,1.54493764222859,46,7,0.4918,0.5259,166,0.563,0.6672,37,0.857142857142857,0.625
"225",1228,2006,1449,67,17,45,5,15,28,39,8,27,8,11,5,5,17,3,0,232,138,0,"N",0.406479501432031,0.399662328942464,"win",2.41693986206859,0.91326085226463,0.335756701037382,1.54493764222859,18,7,0.5826,0.6579,12,0.563,0.6672,37,0.888888888888889,0.625
"226",1228,2007,1439,54,15,42,6,14,18,28,4,18,11,9,11,4,12,2,0,287,137,0,"N",0.487641496080143,0.470214805065867,"win",0.579159213005993,-0.215328035024702,-0.112856077517746,0.441438700999764,35,42,0.5386,0.5084,79,0.5556,0.6202,54,0.555555555555556,0.625
"227",1228,2009,1443,76,27,56,9,19,13,22,9,28,13,15,8,4,12,4,0,400,136,0,"N",0.466378298184882,0.461684033770155,"win",0.266222848378581,1.10928122634547,-0.628061438082016,1.10425074428144,94,19,0.5066,0.5823,142,0.5706,0.5345,23,0.875,0.555555555555556
"228",1231,2006,1361,83,31,55,10,18,11,15,10,26,15,16,7,2,19,-4,1,201,136,0,"N",0.459841523680652,0.478449702624482,"lose",1.00172096716616,0.0359793074360275,-0.193505001267705,1.56905226485144,73,27,0.5399,0.482,79,0.5822,0.5617,13,0.8,0.555555555555556
"229",1231,2006,1211,90,28,61,2,11,32,41,14,27,13,7,9,2,14,10,0,229,138,0,"N",0.369185666793094,0.478449702624482,"win",1.65232735961564,-0.411370318490997,-0.193505001267705,1.56905226485144,13,27,0.5539,0.637,52,0.5822,0.5617,13,1,0.555555555555556
"230",1231,2007,1417,54,17,47,2,9,18,24,9,29,10,10,6,2,19,5,0,296,138,0,"N",0.401089674749379,0.486333740711994,"win",0.23096190314875,1.34214915584185,-0.0622890652868569,1.14572344063856,2,25,0.5719,0.6253,29,0.581,0.5932,17,0.625,0.5
"231",1231,2007,1211,57,19,56,7,19,12,16,6,24,14,10,6,5,17,-13,1,261,136,0,"N",0.474785400656693,0.486333740711994,"lose",1.28406825238442,0.443882607582087,-0.0622890652868569,1.14572344063856,47.5,25,0.5286,0.6253,95,0.581,0.5932,17,0.75,0.5
"232",1231,2008,1116,86,26,48,8,17,26,33,9,25,14,12,5,4,18,14,0,338,137,0,"N",0.476935945896416,0.416339871741443,"win",1.16482342419879,0.0222038863284818,1.09997425955848,0.0490593034078023,39,16,0.5871,0.5907,10,0.5593,0.5954,52,0.5,0.625
"233",1233,2006,1261,80,27,51,5,10,21,27,9,30,16,18,8,11,17,16,0,202,136,0,"N",0.449623017318945,0.448495060068953,"win",1.70605583271407,-0.513855257165496,1.98141084020031,0.0608359536205442,20,62,0.5701,0.6015,27,0.4739,0.4795,214,0.777777777777778,0.75
"234",1234,2005,1153,76,27,57,9,18,13,22,9,27,18,8,5,8,19,12,0,132,136,0,"N",0.426766581251662,0.460564653630885,"win",2.35434601381417,0.227600549860584,0.883204500400225,0.185760395597366,18,25,0.5748,0.6311,23,0.5388,0.5469,73,0.777777777777778,0.6
"235",1234,2006,1322,64,23,60,9,23,9,14,14,17,17,11,9,4,21,1,0,220,137,0,"N",0.449001581264385,0.470391096351209,"win",1.38670290621193,0.0308947304985093,0.562488444522332,-0.0953234297415026,92,18,0.4869,0.5176,180,0.5585,0.5775,43,0.909090909090909,0.777777777777778
"236",1235,2005,1314,92,31,65,8,25,22,37,15,35,20,13,14,4,18,27,0,174,139,0,"N",0.373140343712669,0.473759370170173,"win",3.575768702742,1.05330871313439,0.656524611883167,-0.618541285098595,4,59,0.6052,0.6146,5,0.5588,0.5619,41,0.888888888888889,0.666666666666667
"237",1235,2005,1278,53,21,63,5,23,6,10,20,21,8,17,9,1,18,-11,1,151,137,0,"N",0.450634563777731,0.473759370170173,"lose",0.421110799527854,-0.33946357779273,0.656524611883167,-0.618541285098595,41,59,0.5265,0.4949,98,0.5588,0.5619,41,0.625,0.666666666666667
"238",1238,2007,1196,112,43,73,10,28,16,27,24,38,27,12,5,6,13,43,0,274,137,0,"N",0.382483026556329,0.497800323442199,"win",1.37393851248676,1.17885785945961,0.96546864515221,-0.491669144753892,5,192,0.5455,0.613,66,0.438,0.4505,303,0.7,0.7
"239",1242,2004,1210,79,25,56,3,16,26,34,11,30,14,12,13,3,17,8,0,125,146,1,"N",0.436729021485036,0.477689398176702,"win",1.67181345889159,0.525478135593983,1.20678842866901,-0.0223113181514435,9,22,0.5643,0.5483,35,0.5913,0.6351,6,0.555555555555556,0.666666666666667
"240",1242,2004,1412,74,23,71,8,33,20,24,14,19,12,12,13,4,27,-26,1,120,144,0,"N",0.478824110174077,0.477689398176702,"lose",1.25163972156396,1.17306256582665,1.20678842866901,-0.0223113181514435,41,22,0.5188,0.5391,103,0.5913,0.6351,6,0.666666666666667,0.666666666666667
"241",1242,2004,1334,63,23,54,6,20,11,15,9,18,19,14,6,1,18,-15,1,108,139,0,"N",0.41671299470378,0.477689398176702,"lose",-0.113897608465219,-0.5358134284527,1.20678842866901,-0.0223113181514435,95,22,0.4875,0.4728,176,0.5913,0.6351,6,1,0.666666666666667
"242",1242,2005,1137,64,22,55,8,31,12,16,9,21,17,9,10,1,21,1,0,146,137,0,"N",0.450866498410206,0.396453975720047,"win",-0.673782392545755,-0.244384680196318,1.11912493017998,0.779450745304116,107,3,0.4697,0.4634,233,0.5907,0.6216,10,0.777777777777778,0.444444444444444
"243",1242,2006,1133,77,23,52,11,21,20,32,11,24,17,16,6,1,17,4,0,211,137,0,"N",0.470672128282885,0.429123858329546,"win",0.987559782619453,0.186655494462507,1.52532952125063,0.513173270927132,53,28,0.5386,0.5093,81,0.6252,0.6693,1,0.875,0.9
"244",1242,2007,1310,67,21,66,2,19,23,34,16,27,9,21,12,1,17,-40,1,275,137,0,"N",0.463070139376506,0.399190300044525,"lose",1.05884119746001,0.718402765681079,1.99856972253922,0.747489386767127,193.5,9,0.5038,0.4714,147,0.5582,0.6057,49,1,1
"245",1242,2007,1246,76,24,58,10,26,18,23,15,17,17,12,5,2,22,-12,1,299,139,0,"N",0.453327290588886,0.399190300044525,"lose",0.556939516877118,0.699037896902427,1.99856972253922,0.747489386767127,17,9,0.5819,0.589,15,0.5582,0.6057,49,0.333333333333333,1
"246",1242,2007,1356,58,21,57,6,25,10,14,17,14,9,15,6,2,21,-3,1,306,143,0,"N",0.406905649505615,0.399190300044525,"lose",-0.655353619033687,-0.415090959544767,1.99856972253922,0.747489386767127,19,9,0.5527,0.598,59,0.5582,0.6057,49,0.875,1
"247",1242,2007,1417,68,24,45,8,17,12,18,10,21,12,25,15,3,14,13,0,315,145,0,"N",0.401089674749379,0.399190300044525,"win",0.23096190314875,1.34214915584185,1.99856972253922,0.747489386767127,2,9,0.5719,0.6253,29,0.5582,0.6057,49,0.625,1
"248",1242,2008,1424,56,12,45,5,22,27,34,9,17,6,10,6,1,20,-19,1,354,138,0,"N",0.46844193309515,0.357485311493678,"lose",-0.11809053374071,1.28532642204368,1.85586159496108,1.1159173856957,44,3,0.5666,0.6348,37,0.5545,0.6334,58,0.777777777777778,0.888888888888889
"249",1242,2008,1437,57,21,59,3,17,12,18,15,15,5,14,10,2,17,-15,1,375,144,0,"N",0.482663692829178,0.357485311493678,"lose",0.76248899653882,0.163814048205317,1.85586159496108,1.1159173856957,52,3,0.5954,0.6138,7,0.5545,0.6334,58,0.666666666666667,0.888888888888889
"250",1242,2008,1340,61,21,55,9,25,10,14,13,18,11,16,8,3,18,-24,1,323,136,0,"N",0.461443522238264,0.357485311493678,"lose",0.254659705977798,1.31454926806384,1.85586159496108,1.1159173856957,142,3,0.4403,0.4783,301,0.5545,0.6334,58,0.888888888888889,0.888888888888889
"251",1242,2008,1272,68,25,62,6,22,12,19,11,17,14,13,11,3,17,-7,1,384,154,1,"N",0.296498868639272,0.357485311493678,"lose",2.19660920596025,1.84674486510255,1.85586159496108,1.1159173856957,2,3,0.5432,0.6379,75,0.5545,0.6334,58,0.9,0.888888888888889
"252",1242,2008,1314,66,24,67,5,24,13,15,13,20,7,18,7,3,14,-18,1,382,152,0,"N",0.341822562596743,0.357485311493678,"lose",3.64617987282495,0.110850793488562,1.85586159496108,1.1159173856957,3,3,0.6035,0.661,4,0.5545,0.6334,58,1,0.888888888888889
"253",1242,2008,1172,57,22,57,8,27,5,12,9,21,17,9,7,2,15,-2,1,380,146,0,"N",0.358149579132554,0.357485311493678,"lose",0.490991264973449,2.72962901930613,1.85586159496108,1.1159173856957,46,3,0.4781,0.5821,198,0.5545,0.6334,58,1,0.888888888888889
"254",1242,2009,1295,74,26,62,10,24,12,15,9,25,9,9,3,4,21,-10,1,406,137,0,"N",0.428302905425131,0.447352332040897,"lose",1.15668190027797,1.07443863156025,1.53125346111312,0.345861907321537,91.5,16,0.4502,0.4778,293,0.5566,0.651,50,0.888888888888889,0.75
"255",1242,2009,1277,67,23,59,5,15,16,17,13,18,17,13,13,2,16,5,0,439,144,0,"N",0.424322069837377,0.447352332040897,"win",1.31776694992657,-0.528520718592628,1.53125346111312,0.345861907321537,10,16,0.5596,0.6145,43,0.5566,0.651,50,0.75,0.75
"256",1242,2009,1173,43,16,72,4,19,7,8,17,26,7,11,13,6,23,-17,1,427,139,0,"N",0.432912267699861,0.447352332040897,"lose",0.7934063098467,-0.349771006689766,1.53125346111312,0.345861907321537,47,16,0.5645,0.5906,33,0.5566,0.651,50,0.5,0.75
"257",1243,2008,1458,72,24,46,9,22,15,24,4,22,10,10,3,0,18,17,0,360,138,0,"N",0.404332562166515,0.483732187903132,"win",0.371562233178348,0.0775214547994689,2.22395457626126,0.473062001836348,10,36,0.574,0.6466,25,0.5381,0.5762,88,1,0.375
"258",1243,2008,1425,67,21,50,6,12,19,27,9,18,12,11,6,4,24,-13,1,324,136,0,"N",0.476330382741694,0.483732187903132,"lose",0.21721175435767,-0.323454060727763,2.22395457626126,0.473062001836348,31,36,0.5646,0.5824,43,0.5381,0.5762,88,0.666666666666667,0.375
"259",1243,2008,1425,67,21,50,6,12,19,27,9,18,12,11,6,4,24,-13,1,324,136,0,"N",0.476330382741694,0.483732187903132,"lose",0.21721175435767,-0.323454060727763,2.22395457626126,0.473062001836348,31,36,0.523,0.4962,110,0.5381,0.5762,88,0.666666666666667,0.375
"260",1245,2006,1338,79,31,46,6,14,11,15,4,24,18,12,4,7,13,15,0,222,137,0,"N",0.405905008738765,0.455491303878937,"win",1.21882867383716,0.24283743865689,0.576782903543074,0.42982016932561,10,87,0.5503,0.5807,65,0.5385,0.5611,82,0.636363636363636,0.9
"261",1245,2008,1424,71,29,57,6,18,7,9,7,29,16,19,11,7,16,13,0,333,136,0,"N",0.46844193309515,0.443626796504023,"win",-0.11809053374071,1.28532642204368,0.290418303487494,-0.46597905032568,44,45,0.5666,0.6348,37,0.5067,0.5516,134,0.777777777777778,0.888888888888889
"262",1246,2004,1412,76,30,67,8,18,8,13,18,15,19,12,9,1,19,1,0,111,139,0,"N",0.478824110174077,0.428016130558322,"win",1.25163972156396,1.17306256582665,0.908742765699488,0.653510150107427,41,9,0.5188,0.5391,103,0.5774,0.6596,15,0.666666666666667,0.9
"263",1246,2004,1197,76,30,66,11,30,5,12,12,17,13,17,13,1,19,-20,1,87,137,0,"N",0.51546714008779,0.428016130558322,"lose",0.328102324198403,0.295582961971488,0.908742765699488,0.653510150107427,288,9,0.4459,0.481,296,0.5774,0.6596,15,0.6,0.9
"264",1246,2005,1277,94,30,64,10,19,24,30,17,23,15,13,6,3,20,6,0,188,146,2,"N",0.442382118235659,0.424205914041781,"win",1.0904986838141,1.33962750123914,1.09226846848488,1.13479120467812,15,9,0.5767,0.5877,21,0.5995,0.6663,7,0.75,0.7
"265",1246,2005,1153,60,20,61,7,26,13,19,16,21,10,10,4,4,19,-9,1,164,138,0,"N",0.426766581251662,0.424205914041781,"lose",2.35434601381417,0.227600549860584,1.09226846848488,1.13479120467812,18,9,0.5748,0.6311,23,0.5995,0.6663,7,0.777777777777778,0.7
"266",1246,2005,1184,64,26,59,6,18,6,11,13,22,14,17,5,1,20,-8,1,135,136,0,"N",0.481416103448271,0.424205914041781,"lose",-0.132895687945781,0.577291097350356,1.09226846848488,1.13479120467812,147.5,9,0.47,0.4636,230,0.5995,0.6663,7,0.888888888888889,0.7
"267",1246,2005,1428,52,17,41,4,10,14,28,9,16,10,12,5,0,20,-10,1,182,144,0,"N",0.376399687574804,0.424205914041781,"lose",0.0235163589817998,-0.774879057441114,1.09226846848488,1.13479120467812,24,9,0.5428,0.5925,68,0.5995,0.6663,7,0.777777777777778,0.7
"268",1246,2006,1163,87,31,62,4,13,21,30,13,22,16,12,7,1,16,4,0,235,139,0,"N",0.369727140085685,0.486335525508973,"win",3.29222376620476,-0.106339857443697,0.000243638489367738,1.45886194426525,3,38,0.5909,0.6264,5,0.5684,0.6365,30,0.75,0.6
"269",1246,2006,1412,64,25,58,5,24,9,17,13,25,17,10,5,7,20,-5,1,216,137,0,"N",0.426041101623674,0.486335525508973,"lose",0.955874674301249,1.12460597122583,0.000243638489367738,1.45886194426525,44,38,0.5329,0.5692,92,0.5684,0.6365,30,0.888888888888889,0.6
"270",1246,2007,1242,88,30,53,10,16,18,23,9,21,19,11,7,5,21,12,0,299,139,0,"N",0.399190300044525,0.453327290588886,"win",1.99856972253922,0.747489386767127,0.556939516877118,0.699037896902427,9,17,0.5582,0.6057,49,0.5819,0.589,15,1,0.333333333333333
"271",1246,2007,1437,58,18,55,7,21,15,20,10,20,8,8,5,2,22,-9,1,276,137,0,"N",0.476157189943486,0.453327290588886,"lose",0.658449111004935,0.308008797688591,0.556939516877118,0.699037896902427,28,17,0.5981,0.6662,4,0.5819,0.589,15,0.666666666666667,0.333333333333333
"272",1246,2008,1266,74,23,52,5,13,23,29,15,19,10,7,5,3,18,8,0,325,136,0,"N",0.463411410858939,0.492192748261688,"win",1.33268394374795,0.717035432399751,0.105461746174329,-0.752982760057248,18,72,0.5795,0.6054,17,0.6204,0.6262,1,0.7,0.75
"273",1250,2004,1197,72,25,63,6,20,16,23,19,25,11,12,8,2,15,15,0,65,134,0,"N",0.51546714008779,0.495543341415893,"win",0.328102324198403,0.295582961971488,-0.287989928002281,-0.0874838371232307,288,221,0.4459,0.481,296,0.4374,0.4626,306,0.6,0.75
"274",1251,2004,1386,82,27,60,8,23,20,28,10,26,16,14,15,3,17,19,0,76,136,0,"N",0.261229657567547,0.493938847183281,"win",1.02570844364815,2.91892990635189,0.296893656689463,0.293273646846675,2,205,0.5282,0.5944,86,0.4332,0.4456,311,0.857142857142857,0.75
"275",1253,2007,1397,121,43,73,14,27,21,30,16,27,25,6,11,4,20,35,0,282,137,0,"N",0.45524800585842,0.440977452189784,"win",1.59026788788536,1.55744374110495,1.41954478174118,1.59091388996215,27,97,0.5978,0.6329,6,0.4673,0.502,234,0.75,0.9
"276",1257,2004,1462,80,23,46,9,18,25,29,12,27,15,15,6,1,12,10,0,97,137,0,"N",0.468951563899669,0.405833919131445,"win",0.336552979830726,1.18772097344047,1.37705406769268,1.24495773956618,61,11,0.5389,0.6125,71,0.5693,0.627,26,0.909090909090909,0.333333333333333
"277",1257,2005,1228,72,27,56,12,30,6,8,10,28,21,7,4,0,12,15,0,190,152,0,"N",0.272673134645419,0.409869078667309,"win",0.572412311250719,3.00665039001841,1.77626760580667,1.99807554618986,1,15,0.547,0.6103,62,0.5834,0.6099,16,0.888888888888889,1
"278",1257,2005,1449,79,28,67,6,25,17,28,13,20,15,11,9,0,25,-14,1,180,143,0,"N",0.438630158466009,0.409869078667309,"lose",2.47250931853842,1.82406139441677,1.77626760580667,1.99807554618986,9,15,0.5417,0.5646,69,0.5834,0.6099,16,0.8,1
"279",1257,2005,1210,54,20,53,6,16,8,10,7,15,11,7,7,0,21,-22,1,171,139,0,"N",0.483440213850812,0.409869078667309,"lose",1.51724291937005,0.210620811351466,1.77626760580667,1.99807554618986,25,15,0.5888,0.6212,11,0.5834,0.6099,16,0.555555555555556,1
"280",1257,2005,1418,62,24,53,4,12,10,18,13,24,14,18,7,0,21,-6,1,152,137,0,"N",0.479362487982277,0.409869078667309,"lose",0.70418800009979,0.432585411655295,1.77626760580667,1.99807554618986,90,15,0.5134,0.5581,122,0.5834,0.6099,16,0.777777777777778,1
"281",1257,2005,1452,85,26,47,18,27,15,19,4,15,23,14,5,2,19,-8,1,187,145,1,"N",0.45268443177657,0.409869078667309,"lose",-0.831636483792077,2.48190825726575,1.77626760580667,1.99807554618986,47.5,15,0.5363,0.5361,75,0.5834,0.6099,16,0.7,1
"282",1257,2007,1390,58,21,51,3,12,13,27,17,20,10,21,2,1,22,-20,1,262,136,0,"N",0.497517345030643,0.462467432461007,"lose",0.58538824996819,-0.176627721560502,0.6190236576009,0.976185202159273,48,48,0.5496,0.5457,60,0.5628,0.5585,41,0.333333333333333,0.875
"283",1257,2007,1401,72,19,41,5,8,29,39,6,19,9,11,6,1,23,3,0,295,138,0,"N",0.423040518648892,0.462467432461007,"win",1.15911561033184,0.754488113643072,0.6190236576009,0.976185202159273,9,48,0.5449,0.5847,67,0.5628,0.5585,41,0.625,0.875
"284",1257,2008,1129,61,26,54,4,17,5,12,11,20,15,19,5,0,13,-18,1,342,137,0,"N",0.471178870502158,0.448131678057948,"lose",1.32859469449963,0.975997448754092,0.605456478218562,1.08553736841756,107,17,0.5274,0.5315,104,0.5679,0.589,36,0.8,0.714285714285714
"285",1257,2008,1328,48,15,47,5,18,13,19,10,18,9,16,3,3,18,-30,1,363,139,0,"N",0.480527925356,0.448131678057948,"lose",0.153252384993422,0.0437436542817117,0.605456478218562,1.08553736841756,33,17,0.5688,0.537,35,0.5679,0.589,36,0.666666666666667,0.714285714285714
"286",1257,2008,1314,83,31,58,3,11,18,21,15,18,16,14,9,0,17,10,0,378,145,0,"N",0.341822562596743,0.448131678057948,"win",3.64617987282495,0.110850793488562,0.605456478218562,1.08553736841756,3,17,0.6035,0.661,4,0.5679,0.589,36,1,0.714285714285714
"287",1257,2008,1397,60,19,56,5,20,17,25,8,20,12,17,11,1,26,-19,1,370,143,0,"N",0.392324575247117,0.448131678057948,"lose",1.83467005995803,2.00748995163418,0.605456478218562,1.08553736841756,6,17,0.6029,0.6272,5,0.5679,0.589,36,0.777777777777778,0.714285714285714
"288",1257,2009,1373,72,29,69,7,24,7,10,13,19,17,9,8,1,14,-7,1,428,139,0,"N",0.449641378404021,0.416755208517035,"lose",1.69879207635143,0.409308653491078,1.02666845501574,1.78732615588963,59,10,0.5145,0.5571,120,0.5844,0.6223,6,0.875,0.909090909090909
"289",1257,2009,1112,64,24,63,7,24,9,13,15,17,15,14,5,1,13,-39,1,438,144,0,"N",0.484424189198468,0.416755208517035,"lose",0.113493564467083,0.26889338058142,1.02666845501574,1.78732615588963,49,10,0.5981,0.5867,2,0.5844,0.6223,6,0.375,0.909090909090909
