"id","pred"
"2015_1308_1320",0.70090141460049
"2015_1234_1320",0.562450305838611
"2015_1208_1320",0.812667144633243
"2015_1112_1320",0.30260630666405
"2015_1264_1320",0.780630469224094
"2015_1172_1323",0.566321504059846
"2015_1308_1323",0.822884435521306
"2015_1248_1323",0.865785508233909
"2015_1320_1323",0.68368186202077
"2015_1124_1323",0.486765308975557
"2015_1140_1323",0.521839193106925
"2015_1209_1323",0.85435154172171
"2015_1214_1323",0.882978799729201
"2015_1301_1323",0.710400109847596
"2015_1235_1323",0.795179235862163
"2015_1257_1323",0.307917612932664
"2015_1153_1323",0.740806327142538
"2015_1314_1323",0.349358809883016
"2015_1277_1323",0.294192253634061
"2015_1295_1323",0.668500700416815
"2015_1264_1323",0.861968819083949
"2015_1234_1323",0.79681454191999
"2015_1279_1323",0.82945865137653
"2015_1207_1323",0.630141424540884
"2015_1138_1323",0.782003027100055
"2015_1116_1323",0.835503645981669
"2015_1268_1323",0.574019175724095
"2015_1181_1323",0.208407239402511
"2015_1125_1323",0.804065139619285
"2015_1129_1323",0.830104401742425
"2015_1217_1323",0.861013192735067
"2015_1242_1323",0.573537782633599
"2015_1139_1323",0.682746856119818
"2015_1316_1323",0.864148258471374
"2015_1112_1323",0.411212134679526
"2015_1173_1323",0.679174040062974
"2015_1261_1323",0.608493868175502
"2015_1107_1323",0.867046184364841
"2015_1157_1323",0.860068605857992
"2015_1211_1323",0.282036643745005
"2015_1208_1323",0.866279220740778
"2015_1246_1323",0.537702899018877
"2015_1186_1323",0.843464076733006
"2015_1231_1323",0.864854992830962
"2015_1318_1323",0.800209941863101
"2015_1235_1326",0.719029429019667
"2015_1107_1326",0.810535052845297
"2015_1277_1326",0.2027980964151
"2015_1157_1326",0.836645360300591
"2015_1181_1326",0.155375507006606
"2015_1320_1326",0.598738978305345
"2015_1248_1326",0.830633503908039
"2015_1207_1326",0.652847529888257
"2015_1323_1326",0.304187886544283
"2015_1318_1326",0.724835793885193
"2015_1112_1326",0.349189774782248
"2015_1186_1326",0.810022903638294
"2015_1211_1326",0.258290872487321
"2015_1124_1326",0.545211394619168
"2015_1208_1326",0.873228261373604
"2015_1295_1326",0.55591554355741
"2015_1125_1326",0.747975686477832
"2015_1231_1326",0.810774373467038
"2015_1316_1326",0.840148099688121
"2015_1314_1326",0.350170522762457
"2015_1129_1326",0.748586512697115
"2015_1257_1326",0.272243147020173
"2015_1246_1326",0.516664152459672
"2015_1242_1326",0.637189301168543
"2015_1172_1326",0.414701694658521
"2015_1261_1326",0.511977665880542
"2015_1153_1326",0.634861360175277
"2015_1308_1326",0.727583387696258
"2015_1116_1326",0.788069714524198
"2015_1173_1326",0.637488321157363
"2015_1301_1326",0.682005076297505
"2015_1138_1326",0.750341133993127
"2015_1268_1326",0.522815280862423
"2015_1217_1326",0.824008336400828
"2015_1234_1326",0.732143407589613
"2015_1209_1326",0.809168777721365
"2015_1139_1326",0.610515765267356
"2015_1264_1326",0.850981382573973
"2015_1214_1326",0.839974168433792
"2015_1140_1326",0.330901618173818
"2015_1279_1326",0.696086039373635
"2015_1257_1328",0.485776909477784
"2015_1124_1328",0.674622579090067
"2015_1211_1328",0.419321536912048
"2015_1235_1328",0.867479157259357
"2015_1295_1328",0.876525243159003
"2015_1186_1328",0.891070382400812
"2015_1318_1328",0.88790827698235
"2015_1209_1328",0.878131959823164
"2015_1316_1328",0.902349768515099
"2015_1268_1328",0.75508258566381
"2015_1320_1328",0.89575788685782
"2015_1112_1328",0.57650280634293
"2015_1129_1328",0.869691190360294
"2015_1172_1328",0.751444270772554
"2015_1264_1328",0.885874680181141
"2015_1323_1328",0.710381761793619
"2015_1125_1328",0.863969036398553
"2015_1246_1328",0.674982007500065
"2015_1217_1328",0.88397678288673
"2015_1173_1328",0.853548695992345
"2015_1208_1328",0.889009835466876
"2015_1261_1328",0.769223744358655
"2015_1308_1328",0.891628926376972
"2015_1277_1328",0.41321716723608
"2015_1279_1328",0.847544655719737
"2015_1242_1328",0.756057783308555
"2015_1138_1328",0.83194615319542
"2015_1326_1328",0.690345341940808
"2015_1301_1328",0.790928722298773
"2015_1231_1328",0.891361804575896
"2015_1153_1328",0.883809500040666
"2015_1181_1328",0.322062130605915
"2015_1248_1328",0.89930371668965
"2015_1140_1328",0.614145397356407
"2015_1214_1328",0.894710230405256
"2015_1157_1328",0.898851448316246
"2015_1139_1328",0.794456842507838
"2015_1207_1328",0.783542302683031
"2015_1314_1328",0.55760663638472
"2015_1107_1328",0.896128844447824
"2015_1234_1328",0.83497546602736
"2015_1116_1328",0.867958448792303
"2015_1295_1329",0.507738093033404
"2015_1277_1329",0.201553818041017
"2015_1268_1329",0.40455536772376
"2015_1257_1329",0.278219422456324
"2015_1326_1329",0.303733125188982
"2015_1279_1329",0.683337215965204
"2015_1208_1329",0.809891378017423
"2015_1323_1329",0.399542682402336
"2015_1207_1329",0.400830649349987
"2015_1235_1329",0.66553420526717
"2015_1314_1329",0.297004389004385
"2015_1217_1329",0.79283126375431
"2015_1181_1329",0.171390469692516
"2015_1112_1329",0.252332479221562
"2015_1140_1329",0.199794177493318
"2015_1153_1329",0.685665851738509
"2015_1231_1329",0.819851933464706
"2015_1172_1329",0.39243904143302
"2015_1211_1329",0.1243903968158
"2015_1320_1329",0.616420971761834
"2015_1316_1329",0.822195865155908
"2015_1301_1329",0.523287140686483
"2015_1328_1329",0.235243597305985
"2015_1318_1329",0.679165862848174
"2015_1246_1329",0.431509794370498
"2015_1157_1329",0.815993103248838
"2015_1129_1329",0.700843416203513
"2015_1124_1329",0.422301720534791
"2015_1139_1329",0.401698754593875
"2015_1214_1329",0.817168659977665
"2015_1186_1329",0.788313005737739
"2015_1242_1329",0.548426721176201
"2015_1248_1329",0.818273878005981
"2015_1209_1329",0.764417785663564
"2015_1116_1329",0.734153629195496
"2015_1234_1329",0.65527790727661
"2015_1138_1329",0.594019518872335
"2015_1308_1329",0.737867866527999
"2015_1264_1329",0.795728202771531
"2015_1125_1329",0.689082294895464
"2015_1107_1329",0.794940491320192
"2015_1173_1329",0.447045611046621
"2015_1261_1329",0.395469787504327
"2015_1268_1332",0.170081529569415
"2015_1248_1332",0.849042437304093
"2015_1208_1332",0.745218650366837
"2015_1214_1332",0.808886379712298
"2015_1323_1332",0.160812903888296
"2015_1112_1332",0.150418911768189
"2015_1125_1332",0.385284715582808
"2015_1207_1332",0.209202009815571
"2015_1320_1332",0.249409871834043
"2015_1329_1332",0.290088782996428
"2015_1186_1332",0.760849731143971
"2015_1173_1332",0.269608345343234
"2015_1242_1332",0.324652794182847
"2015_1279_1332",0.319887042429796
"2015_1153_1332",0.239263969168288
"2015_1217_1332",0.787154409361878
"2015_1124_1332",0.209532892948925
"2015_1140_1332",0.153463121223016
"2015_1308_1332",0.337939909953596
"2015_1235_1332",0.319124624068769
"2015_1209_1332",0.736295524602858
"2015_1234_1332",0.281830244780245
"2015_1129_1332",0.510508923414511
"2015_1318_1332",0.366378417198912
"2015_1107_1332",0.715319697211333
"2015_1264_1332",0.610620127045258
"2015_1301_1332",0.225600763514543
"2015_1295_1332",0.24587007479202
"2015_1277_1332",0.116389292223702
"2015_1172_1332",0.215354803468889
"2015_1326_1332",0.16115371892765
"2015_1261_1332",0.196975927210786
"2015_1116_1332",0.398896364637079
"2015_1211_1332",0.0980236709177167
"2015_1231_1332",0.787869148828746
"2015_1139_1332",0.227801206065967
"2015_1314_1332",0.146134642135801
"2015_1181_1332",0.0919540699478254
"2015_1328_1332",0.121577940673536
"2015_1157_1332",0.816711883097506
"2015_1257_1332",0.119465356112212
"2015_1138_1332",0.310634598438744
"2015_1316_1332",0.833364068650378
"2015_1246_1332",0.186319690041336
"2015_1268_1344",0.205201838677197
"2015_1261_1344",0.233110345208501
"2015_1264_1344",0.747108193978618
"2015_1172_1344",0.260119129965017
"2015_1328_1344",0.162386052894794
"2015_1138_1344",0.467817695933576
"2015_1173_1344",0.306799772507225
"2015_1301_1344",0.396856375120787
"2015_1153_1344",0.552842047051266
"2015_1129_1344",0.657104508133162
"2015_1332_1344",0.698639487616349
"2015_1124_1344",0.320847516609498
"2015_1157_1344",0.84802908753336
"2015_1320_1344",0.457906773076715
"2015_1217_1344",0.816963846121974
"2015_1211_1344",0.0888155035199966
"2015_1181_1344",0.113651747971807
"2015_1112_1344",0.230173722320202
"2015_1234_1344",0.521658458732202
"2015_1214_1344",0.83759625766748
"2015_1207_1344",0.348012242252361
"2015_1209_1344",0.778530711492548
"2015_1139_1344",0.377473198746716
"2015_1248_1344",0.825984775183666
"2015_1257_1344",0.164279408966095
"2015_1235_1344",0.533983208564984
"2015_1279_1344",0.632638671980428
"2015_1116_1344",0.679755411036548
"2015_1107_1344",0.811182309232895
"2015_1231_1344",0.827036998667632
"2015_1208_1344",0.838305987586558
"2015_1329_1344",0.40909148817824
"2015_1314_1344",0.204421834866051
"2015_1295_1344",0.352014866502026
"2015_1308_1344",0.632464273991209
"2015_1140_1344",0.141330671969047
"2015_1246_1344",0.305028340585983
"2015_1242_1344",0.441995039730221
"2015_1277_1344",0.144075016700168
"2015_1316_1344",0.859733164709452
"2015_1326_1344",0.232465331538026
"2015_1186_1344",0.805255824461404
"2015_1318_1344",0.553056784843389
"2015_1125_1344",0.63697752822586
"2015_1323_1344",0.226158175622625
"2015_1295_1345",0.77525866934339
"2015_1125_1345",0.886935995568997
"2015_1211_1345",0.312585241621248
"2015_1173_1345",0.724260515739123
"2015_1153_1345",0.734470731120449
"2015_1268_1345",0.556442097326161
"2015_1214_1345",0.88016502038922
"2015_1248_1345",0.880840997779849
"2015_1314_1345",0.49394523174323
"2015_1140_1345",0.474906000318753
"2015_1207_1345",0.69143641199549
"2015_1318_1345",0.845790886408478
"2015_1217_1345",0.865830416701717
"2015_1301_1345",0.730286647733618
"2015_1308_1345",0.84693234757497
"2015_1264_1345",0.883180909303789
"2015_1112_1345",0.500642832660258
"2015_1209_1345",0.852111418031481
"2015_1320_1345",0.78668110361572
"2015_1138_1345",0.802735577677373
"2015_1231_1345",0.866695774684101
"2015_1235_1345",0.824233589072632
"2015_1257_1345",0.443560900177177
"2015_1261_1345",0.642620481213408
"2015_1332_1345",0.864361684983951
"2015_1129_1345",0.84004885898278
"2015_1279_1345",0.789305027890041
"2015_1124_1345",0.651675633521379
"2015_1116_1345",0.866134251892207
"2015_1246_1345",0.588412121499311
"2015_1344_1345",0.779262805641896
"2015_1208_1345",0.873658989939751
"2015_1181_1345",0.32637676356204
"2015_1328_1345",0.44637288950165
"2015_1186_1345",0.865994215490451
"2015_1234_1345",0.759151743016404
"2015_1157_1345",0.882303775691047
"2015_1326_1345",0.581233280581585
"2015_1107_1345",0.870044099892026
"2015_1316_1345",0.879480787418457
"2015_1242_1345",0.727502242154116
"2015_1139_1345",0.614433130475718
"2015_1172_1345",0.659864603906405
"2015_1277_1345",0.387111739613367
"2015_1323_1345",0.542322700755581
"2015_1329_1345",0.725887072553736
"2015_1345_1352",0.130261879098689
"2015_1301_1352",0.221107813284125
"2015_1140_1352",0.166008619122952
"2015_1264_1352",0.702672927344941
"2015_1246_1352",0.2174736194511
"2015_1186_1352",0.778543048595878
"2015_1314_1352",0.120996730345202
"2015_1231_1352",0.805778651740446
"2015_1295_1352",0.296361036271758
"2015_1248_1352",0.861969030337364
"2015_1153_1352",0.303606979941995
"2015_1329_1352",0.260638875280155
"2015_1207_1352",0.207436118907228
"2015_1316_1352",0.86371976502951
"2015_1172_1352",0.180710990674971
"2015_1332_1352",0.492347533680718
"2015_1208_1352",0.754081044839987
"2015_1234_1352",0.318828047508969
"2015_1181_1352",0.0712502103030689
"2015_1320_1352",0.27488524957636
"2015_1242_1352",0.239555244744402
"2015_1277_1352",0.0908481590248927
"2015_1235_1352",0.297896259952037
"2015_1112_1352",0.176978379157634
"2015_1129_1352",0.514566064160535
"2015_1323_1352",0.165585454407908
"2015_1173_1352",0.248621371649372
"2015_1138_1352",0.389259350003789
"2015_1211_1352",0.0836369853798433
"2015_1125_1352",0.405186028949005
"2015_1214_1352",0.85378686656973
"2015_1308_1352",0.384988322544135
"2015_1124_1352",0.175463931787705
"2015_1209_1352",0.810040938856413
"2015_1328_1352",0.0897683190939084
"2015_1279_1352",0.387474793047688
"2015_1326_1352",0.20695362737269
"2015_1116_1352",0.416866809705039
"2015_1139_1352",0.20913343256363
"2015_1268_1352",0.145762136157161
"2015_1157_1352",0.845546051988195
"2015_1344_1352",0.241338992021849
"2015_1261_1352",0.224584987446802
"2015_1318_1352",0.355132775047511
"2015_1107_1352",0.741861662658121
"2015_1257_1352",0.10565532916284
"2015_1217_1352",0.846183311850469
"2015_1332_1361",0.78269652445212
"2015_1257_1361",0.277106846739972
"2015_1124_1361",0.463811943213974
"2015_1329_1361",0.604617895994802
"2015_1277_1361",0.212969892160706
"2015_1139_1361",0.618496262826355
"2015_1264_1361",0.841091537207269
"2015_1209_1361",0.818419749044539
"2015_1344_1361",0.683071785253216
"2015_1248_1361",0.845408247267777
"2015_1153_1361",0.665158483328071
"2015_1246_1361",0.485681525693932
"2015_1301_1361",0.661910045509888
"2015_1352_1361",0.796135569758857
"2015_1328_1361",0.304017569630819
"2015_1318_1361",0.745788777794956
"2015_1116_1361",0.768810263685893
"2015_1217_1361",0.832612847229833
"2015_1345_1361",0.419974819778508
"2015_1323_1361",0.419342579008887
"2015_1173_1361",0.604399633322723
"2015_1326_1361",0.497606857010988
"2015_1181_1361",0.163447129928688
"2015_1211_1361",0.267161705541151
"2015_1172_1361",0.511658424126842
"2015_1268_1361",0.499724565393491
"2015_1186_1361",0.814580861614803
"2015_1316_1361",0.849356363126395
"2015_1295_1361",0.581106474697359
"2015_1214_1361",0.849247145590866
"2015_1308_1361",0.773200875696558
"2015_1320_1361",0.57247343899467
"2015_1234_1361",0.738626351035532
"2015_1261_1361",0.484621985801955
"2015_1207_1361",0.541813355888494
"2015_1140_1361",0.329995398322556
"2015_1279_1361",0.751476127326084
"2015_1208_1361",0.83298554219151
"2015_1107_1361",0.840834673297404
"2015_1242_1361",0.637617179236269
"2015_1314_1361",0.314507913831108
"2015_1112_1361",0.352565711817203
"2015_1157_1361",0.843935170881829
"2015_1125_1361",0.771080965612555
"2015_1231_1361",0.845271141356663
"2015_1138_1361",0.726501128423357
"2015_1235_1361",0.783721282636795
"2015_1129_1361",0.790822335025433
"2015_1301_1372",0.448345903886601
"2015_1264_1372",0.783329377321694
"2015_1107_1372",0.815869459584051
"2015_1125_1372",0.571204670010023
"2015_1140_1372",0.26575646084474
"2015_1352_1372",0.728453943418336
"2015_1116_1372",0.635496465340649
"2015_1316_1372",0.854356874669337
"2015_1129_1372",0.771192915660193
"2015_1207_1372",0.319021411495049
"2015_1231_1372",0.834594936323752
"2015_1320_1372",0.490763501616526
"2015_1139_1372",0.411177361017639
"2015_1234_1372",0.531614697884555
"2015_1318_1372",0.652346270547217
"2015_1328_1372",0.126741352073334
"2015_1235_1372",0.584875177762066
"2015_1248_1372",0.859912341254086
"2015_1208_1372",0.835326991189672
"2015_1329_1372",0.407807926916885
"2015_1323_1372",0.30825323011113
"2015_1345_1372",0.206392101607281
"2015_1112_1372",0.187880031926335
"2015_1279_1372",0.582587456365569
"2015_1344_1372",0.445894698342373
"2015_1157_1372",0.841253741506492
"2015_1153_1372",0.507280048230025
"2015_1242_1372",0.306857521701839
"2015_1257_1372",0.135395680823563
"2015_1295_1372",0.372090762931762
"2015_1138_1372",0.564142256640355
"2015_1361_1372",0.357513694657793
"2015_1211_1372",0.130675362724313
"2015_1209_1372",0.788144181586814
"2015_1314_1372",0.137336925785202
"2015_1268_1372",0.298445790354449
"2015_1277_1372",0.119203531424045
"2015_1326_1372",0.352112322758115
"2015_1186_1372",0.810254661347006
"2015_1214_1372",0.852676181483994
"2015_1332_1372",0.700935978607863
"2015_1181_1372",0.0905019399666295
"2015_1217_1372",0.818615102038597
"2015_1173_1372",0.451686710036634
"2015_1172_1372",0.33413853330735
"2015_1261_1372",0.418718866956853
"2015_1124_1372",0.253844648136567
"2015_1246_1372",0.289936909449223
"2015_1308_1372",0.611897067966501
"2015_1234_1374",0.288613940868448
"2015_1328_1374",0.140920827206475
"2015_1172_1374",0.226548666160266
"2015_1329_1374",0.221978192691519
"2015_1242_1374",0.283577705664579
"2015_1231_1374",0.622863286612164
"2015_1124_1374",0.197629336642879
"2015_1301_1374",0.225973125666616
"2015_1112_1374",0.197274395488563
"2015_1257_1374",0.12320189442813
"2015_1318_1374",0.244642578930032
"2015_1107_1374",0.527172818925202
"2015_1268_1374",0.217997059980718
"2015_1320_1374",0.272885711218072
"2015_1279_1374",0.257108963969594
"2015_1186_1374",0.604687158012546
"2015_1214_1374",0.752857116383526
"2015_1248_1374",0.822881065296528
"2015_1323_1374",0.173846512612312
"2015_1295_1374",0.189674153882897
"2015_1138_1374",0.26677052672094
"2015_1140_1374",0.18392337406694
"2015_1129_1374",0.342676854823898
"2015_1246_1374",0.221025686413398
"2015_1326_1374",0.173580890144692
"2015_1217_1374",0.651325358180225
"2015_1316_1374",0.804902926284544
"2015_1352_1374",0.180146790078269
"2015_1332_1374",0.300817424130283
"2015_1372_1374",0.260051843347711
"2015_1173_1374",0.243635164245816
"2015_1314_1374",0.143013123767156
"2015_1261_1374",0.205739637429986
"2015_1211_1374",0.112242712181118
"2015_1157_1374",0.780829656773063
"2015_1361_1374",0.177922270891288
"2015_1235_1374",0.251123283982479
"2015_1208_1374",0.523428941144498
"2015_1125_1374",0.165646055010344
"2015_1116_1374",0.270460937644566
"2015_1153_1374",0.230960653310306
"2015_1207_1374",0.219447248589195
"2015_1345_1374",0.189388039493659
"2015_1209_1374",0.514662765821021
"2015_1344_1374",0.250700284414121
"2015_1181_1374",0.106535521265297
"2015_1264_1374",0.345891504804065
"2015_1277_1374",0.12755825986537
"2015_1308_1374",0.17227953193666
"2015_1139_1374",0.221404619483121
"2015_1129_1385",0.556568264507254
"2015_1124_1385",0.217426852879318
"2015_1139_1385",0.237829887218356
"2015_1326_1385",0.208074183535213
"2015_1231_1385",0.817307178327305
"2015_1295_1385",0.238504823603595
"2015_1235_1385",0.400114038986711
"2015_1153_1385",0.255441139191798
"2015_1140_1385",0.16325464426131
"2015_1261_1385",0.192171596698098
"2015_1316_1385",0.841563490305884
"2015_1323_1385",0.163536573728083
"2015_1214_1385",0.815189279568914
"2015_1344_1385",0.262919700773385
"2015_1186_1385",0.761355198287654
"2015_1248_1385",0.831236541007953
"2015_1211_1385",0.0771125501009633
"2015_1329_1385",0.295776077427029
"2015_1320_1385",0.308277765511695
"2015_1208_1385",0.723837921429367
"2015_1181_1385",0.0938499777213409
"2015_1172_1385",0.211442075322132
"2015_1279_1385",0.403184315250465
"2015_1372_1385",0.328020302623315
"2015_1157_1385",0.81945129916391
"2015_1374_1385",0.748327725031217
"2015_1107_1385",0.750986173330291
"2015_1268_1385",0.178362995850978
"2015_1314_1385",0.157514513661899
"2015_1352_1385",0.561877889442481
"2015_1116_1385",0.551475892968857
"2015_1125_1385",0.453322423798054
"2015_1217_1385",0.778624166990507
"2015_1242_1385",0.359970869694249
"2015_1318_1385",0.36389212372046
"2015_1308_1385",0.421772209998534
"2015_1301_1385",0.245671333938117
"2015_1345_1385",0.117104843187686
"2015_1209_1385",0.710770739951228
"2015_1173_1385",0.215365322998558
"2015_1246_1385",0.182636639705016
"2015_1207_1385",0.197251206155625
"2015_1112_1385",0.183608132509723
"2015_1328_1385",0.121765324925089
"2015_1264_1385",0.660029615032642
"2015_1257_1385",0.125498987417513
"2015_1138_1385",0.352034419888563
"2015_1361_1385",0.189639930137995
"2015_1277_1385",0.114559483289686
"2015_1332_1385",0.579937084877921
"2015_1234_1385",0.356871335538243
"2015_1186_1400",0.820541823089228
"2015_1277_1400",0.264552354200068
"2015_1374_1400",0.833075408391705
"2015_1234_1400",0.771810782632304
"2015_1248_1400",0.844730307759331
"2015_1385_1400",0.772278606430416
"2015_1139_1400",0.507884832613909
"2015_1352_1400",0.816041128608015
"2015_1140_1400",0.273999412341113
"2015_1301_1400",0.634307386908975
"2015_1318_1400",0.769990712277717
"2015_1138_1400",0.69397430885634
"2015_1181_1400",0.176699110715279
"2015_1264_1400",0.833275405103687
"2015_1320_1400",0.697744708736142
"2015_1344_1400",0.696368897963149
"2015_1326_1400",0.400703033964147
"2015_1246_1400",0.4946001401003
"2015_1211_1400",0.136206233146442
"2015_1153_1400",0.777306213694566
"2015_1157_1400",0.84232367917839
"2015_1323_1400",0.479459365217812
"2015_1172_1400",0.514768276836009
"2015_1116_1400",0.805147462686052
"2015_1328_1400",0.274112647193458
"2015_1107_1400",0.825494466837791
"2015_1112_1400",0.299274504351244
"2015_1314_1400",0.400076308466237
"2015_1361_1400",0.504536148441154
"2015_1295_1400",0.620603474849568
"2015_1242_1400",0.62904583482099
"2015_1308_1400",0.804241279319559
"2015_1173_1400",0.648708082669612
"2015_1279_1400",0.80640571065508
"2015_1207_1400",0.462239159268632
"2015_1214_1400",0.848028509982083
"2015_1257_1400",0.302267849797381
"2015_1329_1400",0.593327088714086
"2015_1209_1400",0.80827800110254
"2015_1217_1400",0.841877086594497
"2015_1372_1400",0.749175988370056
"2015_1268_1400",0.507612887310849
"2015_1129_1400",0.768812760135596
"2015_1125_1400",0.740774475038079
"2015_1261_1400",0.504367530003357
"2015_1235_1400",0.73664986805848
"2015_1316_1400",0.849170806993839
"2015_1332_1400",0.785606728746161
"2015_1124_1400",0.584891159496693
"2015_1345_1400",0.354231308199315
"2015_1208_1400",0.839277626284585
"2015_1231_1400",0.841373594677883
"2015_1344_1411",0.165226457821094
"2015_1181_1411",0.0896518425964875
"2015_1208_1411",0.235506137318859
"2015_1345_1411",0.123510953840845
"2015_1318_1411",0.184454644339895
"2015_1211_1411",0.0879856329404812
"2015_1207_1411",0.14962780763206
"2015_1173_1411",0.176840266484543
"2015_1328_1411",0.104045267403559
"2015_1268_1411",0.156879252296397
"2015_1217_1411",0.299375603482296
"2015_1186_1411",0.258327124785207
"2015_1264_1411",0.184695113829841
"2015_1261_1411",0.161416020505402
"2015_1246_1411",0.180152249137671
"2015_1248_1411",0.560271628590162
"2015_1129_1411",0.202953721250415
"2015_1374_1411",0.214452988955135
"2015_1277_1411",0.107800145758703
"2015_1112_1411",0.160199246443589
"2015_1125_1411",0.158866333062577
"2015_1209_1411",0.222942446749664
"2015_1314_1411",0.106885543601518
"2015_1172_1411",0.156855522383304
"2015_1332_1411",0.233035643457411
"2015_1352_1411",0.161715372798185
"2015_1400_1411",0.155809744972121
"2015_1320_1411",0.175582214512251
"2015_1329_1411",0.183748109128101
"2015_1295_1411",0.13325477548314
"2015_1361_1411",0.160408190186481
"2015_1124_1411",0.142874333880403
"2015_1140_1411",0.146254153429518
"2015_1139_1411",0.165117304057864
"2015_1323_1411",0.137881790516779
"2015_1138_1411",0.19526608314202
"2015_1316_1411",0.505407342569164
"2015_1257_1411",0.102787593231227
"2015_1234_1411",0.193216428143296
"2015_1231_1411",0.260615632164033
"2015_1107_1411",0.237231653594841
"2015_1308_1411",0.170356805753702
"2015_1116_1411",0.22927987921603
"2015_1157_1411",0.416871775318741
"2015_1326_1411",0.158278298813244
"2015_1214_1411",0.430222625381383
"2015_1372_1411",0.181445719484853
"2015_1301_1411",0.173284509645847
"2015_1279_1411",0.193828608291265
"2015_1242_1411",0.211783079468909
"2015_1153_1411",0.197176946181857
"2015_1235_1411",0.177815730029939
"2015_1385_1411",0.229564437204928
"2015_1138_1412",0.651676976147965
"2015_1264_1412",0.768045707698004
"2015_1361_1412",0.341081241059265
"2015_1248_1412",0.794967485853979
"2015_1124_1412",0.279455397424095
"2015_1214_1412",0.855098903462629
"2015_1140_1412",0.24053086905365
"2015_1257_1412",0.177350599371113
"2015_1116_1412",0.714626599157861
"2015_1400_1412",0.343636706210187
"2015_1261_1412",0.432136695584787
"2015_1112_1412",0.229492261290596
"2015_1344_1412",0.550485778869679
"2015_1242_1412",0.411056624391365
"2015_1129_1412",0.649791140802709
"2015_1345_1412",0.244938516736689
"2015_1139_1412",0.40634976761196
"2015_1234_1412",0.589221362154937
"2015_1372_1412",0.456952297629568
"2015_1211_1412",0.132385818965502
"2015_1374_1412",0.732028573754821
"2015_1235_1412",0.610453381526113
"2015_1107_1412",0.793215976623673
"2015_1411_1412",0.813939416874119
"2015_1318_1412",0.57036710960176
"2015_1352_1412",0.716105940888087
"2015_1268_1412",0.317222887038555
"2015_1172_1412",0.266350177088179
"2015_1320_1412",0.345775955719454
"2015_1308_1412",0.646414435492735
"2015_1279_1412",0.666225657749103
"2015_1231_1412",0.812431058033303
"2015_1157_1412",0.838460259105558
"2015_1217_1412",0.772166145470732
"2015_1207_1412",0.297150541709766
"2015_1332_1412",0.731037462912528
"2015_1181_1412",0.0918546030731083
"2015_1246_1412",0.280307263770045
"2015_1329_1412",0.459008675345273
"2015_1326_1412",0.353972501426464
"2015_1186_1412",0.784422718575644
"2015_1301_1412",0.521615880601987
"2015_1277_1412",0.123597657694653
"2015_1208_1412",0.806812831202998
"2015_1314_1412",0.172058415622011
"2015_1316_1412",0.814881903544531
"2015_1153_1412",0.570068804223789
"2015_1295_1412",0.436310780955365
"2015_1385_1412",0.696471836746624
"2015_1323_1412",0.291199550603752
"2015_1328_1412",0.138144563290925
"2015_1173_1412",0.553482075732227
"2015_1125_1412",0.633774815196699
"2015_1209_1412",0.774792155202375
"2015_1211_1414",0.0845042165677698
"2015_1352_1414",0.167393034229412
"2015_1261_1414",0.177105768663247
"2015_1344_1414",0.210899718557113
"2015_1246_1414",0.19715336858036
"2015_1385_1414",0.292756920481672
"2015_1277_1414",0.106119210899726
"2015_1140_1414",0.150430569892859
"2015_1208_1414",0.421702416886348
"2015_1124_1414",0.165372322786094
"2015_1301_1414",0.216098694746817
"2015_1372_1414",0.195209040101534
"2015_1318_1414",0.234871067409904
"2015_1412_1414",0.214506986319366
"2015_1157_1414",0.741497136558204
"2015_1207_1414",0.169829170137386
"2015_1257_1414",0.0973563912548207
"2015_1153_1414",0.236478968148361
"2015_1326_1414",0.166466747039932
"2015_1316_1414",0.784720166634868
"2015_1329_1414",0.22354953890833
"2015_1139_1414",0.186365885494266
"2015_1129_1414",0.28662884604327
"2015_1411_1414",0.786836257459767
"2015_1242_1414",0.251637567893666
"2015_1209_1414",0.443603558388532
"2015_1173_1414",0.197280441885093
"2015_1268_1414",0.159354678613763
"2015_1400_1414",0.179162178909778
"2015_1186_1414",0.483061887193206
"2015_1217_1414",0.610054812022762
"2015_1214_1414",0.713445567111341
"2015_1308_1414",0.151422217487169
"2015_1107_1414",0.406061749158444
"2015_1320_1414",0.222670672199746
"2015_1116_1414",0.263832169629738
"2015_1125_1414",0.136750727024695
"2015_1138_1414",0.224684319721941
"2015_1332_1414",0.25657783166178
"2015_1112_1414",0.170061354664781
"2015_1231_1414",0.537983090560261
"2015_1234_1414",0.254608974877979
"2015_1328_1414",0.103079583131744
"2015_1323_1414",0.138663698964009
"2015_1374_1414",0.434693489164386
"2015_1345_1414",0.115458524904238
"2015_1361_1414",0.160217499313846
"2015_1279_1414",0.271245337012909
"2015_1235_1414",0.206276117430216
"2015_1295_1414",0.147446927294307
"2015_1181_1414",0.085738148713925
"2015_1314_1414",0.126050539400362
"2015_1264_1414",0.280649321787091
"2015_1172_1414",0.165612695080478
"2015_1248_1414",0.752897707201431
"2015_1316_1417",0.881193828205326
"2015_1295_1417",0.794118794914407
"2015_1264_1417",0.859665143932604
"2015_1352_1417",0.891698995032809
"2015_1279_1417",0.814065454023794
"2015_1268_1417",0.589479548341067
"2015_1345_1417",0.414240204058515
"2015_1140_1417",0.554259312573678
"2015_1211_1417",0.230680734729817
"2015_1157_1417",0.879833832830358
"2015_1400_1417",0.585494555853167
